,customer_id,quantity,subtotal,tax,total,order_id,created_at
2109,711,3,1327,172,1499,2089,2021-01-23 03:04:43
2110,484,3,428,55,483,2090,2021-01-23 09:00:58
2111,765,3,997,129,1126,2091,2021-01-23 08:38:31
2112,454,3,697,90,787,2092,2021-01-22 21:18:57
2113,741,3,597,77,674,2093,2021-01-23 08:34:37
2114,921,2,429,55,484,2094,2021-01-22 12:55:46
2115,445,3,647,84,731,2095,2021-01-22 06:34:27
2116,980,3,478,62,540,2096,2021-01-22 08:06:44
2117,767,3,997,129,1126,2097,2021-01-22 10:56:20
2118,729,2,498,64,562,2098,2021-01-22 22:35:23
2119,892,2,459,59,518,2099,2021-01-22 10:08:06
2120,620,3,658,85,743,2100,2021-01-22 01:00:03
2121,62,5,1425,185,1610,2101,2021-01-22 08:21:40
2122,168,5,956,124,1080,2102,2021-01-21 17:42:49
2123,207,2,598,77,675,2103,2021-01-21 14:59:50
2124,464,3,1127,146,1273,2104,2021-01-21 16:03:53
2125,842,3,747,97,844,2105,2021-01-21 18:40:04
2126,714,2,429,55,484,2106,2021-01-22 01:08:18
2127,8,5,1595,207,1802,2107,2021-01-22 01:11:07
2128,710,6,1605,208,1813,2108,2021-01-23 08:33:21
2129,249,2,698,90,788,2109,2021-01-23 05:10:58
2130,546,3,727,94,821,2110,2021-01-23 03:54:21
2131,790,2,329,42,371,2111,2021-01-23 03:31:19
2132,361,6,2294,298,2592,2112,2021-01-23 10:26:32
2133,36,3,697,90,787,2113,2021-01-23 10:42:47
2134,565,2,798,103,901,2114,2021-01-22 22:47:31
2135,84,1,99,12,111,2115,2021-01-23 09:07:08
2136,809,3,997,129,1126,2116,2021-01-22 15:13:13
2137,428,2,459,59,518,2117,2021-01-22 06:56:28
2138,330,3,747,97,844,2118,2021-01-22 10:24:53
2139,389,3,658,85,743,2119,2021-01-22 13:15:50
2140,389,3,658,85,743,2119,2021-01-22 13:15:50
2141,675,4,1356,176,1532,2120,2021-01-22 23:51:49
2142,697,4,1626,211,1837,2121,2021-01-22 11:24:37
2143,518,3,647,84,731,2122,2021-01-22 02:44:41
2144,559,3,1127,146,1273,2123,2021-01-22 09:01:47
2145,682,6,1446,187,1633,2124,2021-01-21 19:11:13
2146,667,4,1326,172,1498,2125,2021-01-21 15:42:13
2147,495,2,459,59,518,2126,2021-01-21 16:04:22
2148,181,3,697,90,787,2127,2021-01-21 20:28:31
2149,948,2,429,55,484,2128,2021-01-22 03:49:05
2150,407,3,1047,136,1183,2129,2021-01-22 02:37:35
2151,954,3,797,103,900,2130,2021-01-23 10:39:16
2152,687,1,399,51,450,2131,2021-01-23 06:08:26
2153,45,5,1445,187,1632,2132,2021-01-23 04:02:15
2154,406,3,997,129,1126,2133,2021-01-23 03:52:02
2155,988,2,748,97,845,2134,2021-01-23 10:51:53
2156,51,3,797,103,900,2135,2021-01-23 12:55:00
2157,416,3,997,129,1126,2136,2021-01-23 00:08:45
2158,280,5,1645,213,1858,2137,2021-01-23 09:32:36
2159,287,3,947,123,1070,2138,2021-01-22 16:17:56
2160,772,3,927,120,1047,2139,2021-01-22 07:29:04
2161,159,3,747,97,844,2140,2021-01-22 11:40:31
2162,186,3,808,105,913,2141,2021-01-22 14:16:02
2163,690,3,827,107,934,2142,2021-01-22 14:48:56
2164,46,3,758,98,856,2143,2021-01-23 00:28:42
2165,550,3,428,55,483,2144,2021-01-22 12:34:37
2166,851,3,697,90,787,2145,2021-01-22 03:31:56
2167,800,3,747,97,844,2146,2021-01-22 10:06:27
2168,463,2,498,64,562,2147,2021-01-21 21:20:15
2169,11,2,598,77,675,2148,2021-01-21 18:25:11
2170,883,2,898,116,1014,2149,2021-01-21 17:37:52
2171,329,4,1596,207,1803,2150,2021-01-21 22:01:24
2172,992,3,888,115,1003,2151,2021-01-22 05:18:21
2173,652,3,1047,136,1183,2152,2021-01-22 02:45:57
2174,224,3,947,123,1070,2153,2021-01-23 11:58:14
2175,816,3,478,62,540,2154,2021-01-23 07:19:57
2176,717,3,697,90,787,2155,2021-01-23 04:14:10
2177,967,3,1327,172,1499,2156,2021-01-23 04:14:23
2178,121,3,1127,146,1273,2157,2021-01-23 11:41:23
2179,377,3,727,94,821,2158,2021-01-23 15:32:33
2180,586,2,898,116,1014,2159,2021-01-23 02:09:17
2181,100,3,827,107,934,2160,2021-01-23 09:50:28
2182,105,4,1746,226,1972,2161,2021-01-22 17:05:28
2183,709,2,329,42,371,2162,2021-01-22 10:05:08
2184,333,3,697,90,787,2163,2021-01-22 11:53:32
2185,303,3,478,62,540,2164,2021-01-22 15:45:09
2186,98,3,647,84,731,2165,2021-01-22 15:57:23
2187,680,3,747,97,844,2166,2021-01-23 02:20:30
2188,986,2,1098,142,1240,2167,2021-01-22 15:17:34
2189,173,3,808,105,913,2168,2021-01-22 06:11:59
2190,531,3,897,116,1013,2169,2021-01-22 11:48:18
2191,368,3,558,72,630,2170,2021-01-21 22:29:07
2192,194,3,827,107,934,2171,2021-01-21 19:09:49
2193,499,3,697,90,787,2172,2021-01-21 19:08:12
2194,117,3,658,85,743,2173,2021-01-21 23:06:40
2195,390,2,659,85,744,2174,2021-01-22 07:55:48
2196,106,2,798,103,901,2175,2021-01-22 05:25:06
2197,842,3,808,105,913,2176,2021-01-23 12:23:25
2198,746,5,1575,204,1779,2177,2021-01-23 07:30:16
2199,686,3,1027,133,1160,2178,2021-01-23 05:34:31
2200,831,2,898,116,1014,2179,2021-01-23 06:50:24
2201,621,3,897,116,1013,2180,2021-01-23 13:01:32
2202,800,3,558,72,630,2181,2021-01-23 17:20:33
2203,609,3,827,107,934,2182,2021-01-23 03:40:37
2204,288,3,747,97,844,2183,2021-01-23 10:38:46
2205,257,3,658,85,743,2184,2021-01-22 19:09:32
2206,191,5,1506,195,1701,2185,2021-01-22 12:15:15
2207,458,3,697,90,787,2186,2021-01-22 13:02:44
2208,957,3,1327,172,1499,2187,2021-01-22 17:47:25
2209,995,2,798,103,901,2188,2021-01-22 17:36:41
2210,938,2,728,94,822,2189,2021-01-23 03:42:29
2211,447,2,498,64,562,2190,2021-01-22 16:25:26
2212,379,3,1127,146,1273,2191,2021-01-22 06:41:03
2213,725,3,747,97,844,2192,2021-01-22 12:34:21
2214,175,3,478,62,540,2193,2021-01-21 22:52:57
2215,890,2,1098,142,1240,2194,2021-01-21 19:50:13
2216,345,4,876,113,989,2195,2021-01-21 20:12:06
2217,763,6,2174,282,2456,2196,2021-01-22 01:22:28
2218,891,3,1247,162,1409,2197,2021-01-22 10:30:42
2219,866,3,997,129,1126,2198,2021-01-22 06:16:32
2220,635,3,697,90,787,2199,2021-01-23 12:42:06
2221,465,2,698,90,788,2200,2021-01-23 08:41:54
2222,498,1,299,38,337,2201,2021-01-23 07:58:04
2223,64,3,997,129,1126,2202,2021-01-23 08:30:30
2224,392,6,1755,228,1983,2203,2021-01-23 14:55:56
2225,560,3,888,115,1003,2204,2021-01-23 18:10:55
2226,707,2,598,77,675,2205,2021-01-23 05:26:42
2227,389,3,927,120,1047,2206,2021-01-23 11:47:32
2228,560,6,1944,252,2196,2207,2021-01-22 21:38:56
2229,726,3,697,90,787,2208,2021-01-22 14:08:29
2230,704,3,727,94,821,2209,2021-01-22 13:45:31
2231,253,4,1496,194,1690,2210,2021-01-22 20:07:05
2232,835,2,698,90,788,2211,2021-01-22 19:12:13
2233,513,3,1047,136,1183,2212,2021-01-23 05:16:31
2234,905,3,847,110,957,2213,2021-01-22 18:20:30
2235,701,2,898,116,1014,2214,2021-01-22 08:31:22
2236,980,3,578,75,653,2215,2021-01-22 13:20:13
2237,118,5,1395,181,1576,2216,2021-01-21 23:38:07
2238,300,2,798,103,901,2217,2021-01-21 22:06:24
2239,423,2,628,81,709,2218,2021-01-21 21:37:59
2240,456,3,688,89,777,2219,2021-01-22 03:35:15
2241,772,3,697,90,787,2220,2021-01-22 12:17:27
2242,783,6,1855,241,2096,2221,2021-01-22 08:50:52
2243,277,2,659,85,744,2222,2021-01-23 14:30:54
2244,350,5,1245,161,1406,2223,2021-01-23 09:02:20
2245,970,2,898,116,1014,2224,2021-01-23 08:11:30
2246,584,3,927,120,1047,2225,2021-01-23 10:56:23
2247,603,3,827,107,934,2226,2021-01-23 16:42:53
2248,364,3,578,75,653,2227,2021-01-23 19:31:25
2249,276,3,428,55,483,2228,2021-01-23 07:09:20
2250,929,3,558,72,630,2229,2021-01-23 12:19:12
2251,630,3,1327,172,1499,2230,2021-01-22 23:18:46
2252,630,3,1327,172,1499,2230,2021-01-22 23:18:46
2253,507,2,659,85,744,2231,2021-01-22 15:26:18
2254,708,3,1127,146,1273,2232,2021-01-22 14:33:37
2255,765,2,329,42,371,2233,2021-01-22 20:59:17
2256,542,2,659,85,744,2234,2021-01-22 21:13:01
2257,705,3,558,72,630,2235,2021-01-23 05:28:40
2258,862,3,428,55,483,2236,2021-01-22 18:51:19
2259,176,3,428,55,483,2237,2021-01-22 09:21:18
2260,325,3,927,120,1047,2238,2021-01-22 14:51:55
2261,465,2,329,42,371,2239,2021-01-22 02:03:37
2262,770,2,598,77,675,2240,2021-01-21 23:34:36
2263,954,3,827,107,934,2241,2021-01-21 22:53:02
2264,399,2,459,59,518,2242,2021-01-22 04:20:30
2265,143,1,99,12,111,2243,2021-01-22 14:45:10
2266,960,2,429,55,484,2244,2021-01-22 08:53:41
2267,484,3,1047,136,1183,2245,2021-01-23 15:55:14
2268,391,2,498,64,562,2246,2021-01-23 09:07:06
2269,938,3,1027,133,1160,2247,2021-01-23 10:22:51
2270,163,1,229,29,258,2248,2021-01-23 13:19:30
2271,96,2,798,103,901,2249,2021-01-23 19:26:09
2272,362,3,697,90,787,2250,2021-01-23 22:12:49
2273,916,3,727,94,821,2251,2021-01-23 07:59:53
2274,439,2,728,94,822,2252,2021-01-23 14:40:28
2275,438,5,1645,213,1858,2253,2021-01-23 00:31:10
2276,381,2,598,77,675,2254,2021-01-23 00:22:45
2277,969,3,797,103,900,2255,2021-01-22 17:35:11
2278,354,2,498,64,562,2256,2021-01-22 15:52:33
2279,475,1,229,29,258,2257,2021-01-22 21:16:51
2280,771,3,1127,146,1273,2258,2021-01-22 22:21:01
2281,113,2,598,77,675,2259,2021-01-23 05:51:21
2282,957,3,658,85,743,2260,2021-01-22 20:44:38
2283,327,1,149,19,168,2261,2021-01-22 10:21:00
2284,83,3,478,62,540,2262,2021-01-22 17:18:12
2285,525,3,747,97,844,2263,2021-01-22 04:13:03
2286,322,3,827,107,934,2264,2021-01-21 23:51:37
2287,956,3,997,129,1126,2265,2021-01-22 00:42:11
2288,30,3,428,55,483,2266,2021-01-22 07:06:20
2289,421,3,697,90,787,2267,2021-01-22 16:04:16
2290,887,3,758,98,856,2268,2021-01-22 09:25:24
2291,843,3,747,97,844,2269,2021-01-23 18:38:13
2292,272,3,558,72,630,2270,2021-01-23 11:22:40
2293,353,2,498,64,562,2271,2021-01-23 10:28:23
2294,869,2,459,59,518,2272,2021-01-23 13:53:18
2295,806,3,1027,133,1160,2273,2021-01-23 19:57:02
2296,738,6,2254,293,2547,2274,2021-01-23 22:53:16
2297,454,3,1027,133,1160,2275,2021-01-23 10:21:18
2298,354,3,1127,146,1273,2276,2021-01-23 15:25:13
2299,230,5,1506,195,1701,2277,2021-01-23 02:39:00
2300,887,3,847,110,957,2278,2021-01-23 01:16:06
2301,560,1,599,77,676,2279,2021-01-22 17:36:21
2302,262,2,798,103,901,2280,2021-01-22 18:27:52
2303,736,3,847,110,957,2281,2021-01-22 23:45:13
2304,714,3,1047,136,1183,2282,2021-01-22 23:03:52
2305,379,3,528,68,596,2283,2021-01-23 06:54:14
2306,198,1,699,90,789,2284,2021-01-22 22:34:21
2307,837,3,1047,136,1183,2285,2021-01-22 12:42:11
2308,990,3,947,123,1070,2286,2021-01-22 19:49:30
2309,634,4,957,124,1081,2287,2021-01-22 04:21:38
2310,778,3,1047,136,1183,2288,2021-01-22 00:35:19
2311,105,3,727,94,821,2289,2021-01-22 00:43:50
2312,346,3,927,120,1047,2290,2021-01-22 09:44:25
2313,569,6,1855,241,2096,2291,2021-01-22 18:33:58
2314,897,2,429,55,484,2292,2021-01-22 10:47:40
2315,636,1,149,19,168,2293,2021-01-23 20:38:44
2316,932,2,848,110,958,2294,2021-01-23 11:31:37
2317,73,4,1276,165,1441,2295,2021-01-23 13:13:29
2318,164,3,847,110,957,2296,2021-01-23 15:28:45
2319,167,2,429,55,484,2297,2021-01-23 21:18:31
2320,777,2,598,77,675,2298,2021-01-24 01:07:22
2321,808,2,728,94,822,2299,2021-01-23 11:07:05
2322,663,3,747,97,844,2300,2021-01-23 17:28:08
2323,735,6,2024,263,2287,2301,2021-01-23 04:09:38
2324,376,3,1327,172,1499,2302,2021-01-23 03:07:26
2325,185,3,888,115,1003,2303,2021-01-22 17:49:04
2326,617,2,659,85,744,2304,2021-01-22 19:37:55
2327,702,3,758,98,856,2305,2021-01-23 01:38:52
2328,101,2,329,42,371,2306,2021-01-23 00:39:27
2329,163,6,1455,189,1644,2307,2021-01-23 08:23:41
2330,859,3,847,110,957,2308,2021-01-23 01:05:43
2331,671,2,1098,142,1240,2309,2021-01-22 14:36:17
2332,459,3,578,75,653,2310,2021-01-22 22:01:40
2333,831,4,1346,174,1520,2311,2021-01-22 05:16:58
2334,514,3,797,103,900,2312,2021-01-22 02:37:19
2335,503,3,888,115,1003,2313,2021-01-22 02:03:22
2336,845,3,827,107,934,2314,2021-01-22 10:38:09
2337,343,3,697,90,787,2315,2021-01-22 21:00:52
2338,557,3,827,107,934,2316,2021-01-22 11:22:40
2339,772,3,808,105,913,2317,2021-01-23 22:18:03
2340,213,4,1396,181,1577,2318,2021-01-23 11:40:35
2341,213,4,1396,181,1577,2318,2021-01-23 11:40:35
2342,11,2,548,71,619,2319,2021-01-23 15:17:45
2343,423,2,398,51,449,2320,2021-01-23 16:55:00
2344,651,3,558,72,630,2321,2021-01-23 22:33:40
2345,760,2,898,116,1014,2322,2021-01-24 02:36:25
2346,197,3,578,75,653,2323,2021-01-23 13:14:23
2347,575,2,459,59,518,2324,2021-01-23 18:11:35
2348,335,3,927,120,1047,2325,2021-01-23 06:38:59
2349,240,3,697,90,787,2326,2021-01-23 05:18:23
2350,949,3,697,90,787,2327,2021-01-22 18:37:42
2351,949,3,697,90,787,2327,2021-01-22 18:37:42
2352,921,3,847,110,957,2328,2021-01-22 20:48:13
2353,804,3,647,84,731,2329,2021-01-23 03:34:58
2354,247,6,1576,204,1780,2330,2021-01-23 01:02:53
2355,263,3,897,116,1013,2331,2021-01-23 09:57:58
2356,250,3,888,115,1003,2332,2021-01-23 03:11:43
2357,373,3,827,107,934,2333,2021-01-22 17:06:27
2358,600,2,898,116,1014,2334,2021-01-22 22:17:58
2359,577,3,808,105,913,2335,2021-01-22 07:52:59
2360,764,3,558,72,630,2336,2021-01-22 02:52:33
2361,946,3,478,62,540,2337,2021-01-22 04:23:00
2362,707,4,1296,168,1464,2338,2021-01-22 12:28:16
2363,147,2,598,77,675,2339,2021-01-22 23:01:19
2364,749,4,1526,198,1724,2340,2021-01-22 11:34:47
2365,749,4,1526,198,1724,2340,2021-01-22 11:34:47
2366,190,3,428,55,483,2341,2021-01-24 00:28:16
2367,876,3,727,94,821,2342,2021-01-23 12:24:35
2368,486,3,997,129,1126,2343,2021-01-23 13:07:10
2369,883,6,1405,182,1587,2344,2021-01-23 16:47:46
2370,683,3,658,85,743,2345,2021-01-23 17:13:17
2371,132,6,1544,200,1744,2346,2021-01-24 00:12:40
2372,286,3,1027,133,1160,2347,2021-01-24 03:59:16
2373,649,3,697,90,787,2348,2021-01-23 15:43:01
2374,785,3,747,97,844,2349,2021-01-23 20:49:21
2375,658,6,1885,245,2130,2350,2021-01-23 09:09:37
2376,810,2,459,59,518,2351,2021-01-23 05:21:42
2377,870,3,827,107,934,2352,2021-01-22 20:25:36
2378,461,3,658,85,743,2353,2021-01-22 18:55:58
2379,435,3,1327,172,1499,2354,2021-01-22 22:04:14
2380,110,6,1275,165,1440,2355,2021-01-23 05:25:13
2381,79,3,827,107,934,2356,2021-01-23 02:45:13
2382,165,3,688,89,777,2357,2021-01-23 11:03:48
2383,764,3,428,55,483,2358,2021-01-23 05:14:41
2384,778,2,898,116,1014,2359,2021-01-22 19:14:37
2385,720,4,837,108,945,2360,2021-01-23 00:38:48
2386,216,3,927,120,1047,2361,2021-01-22 08:31:18
2387,62,3,1197,155,1352,2362,2021-01-22 03:19:15
2388,848,3,647,84,731,2363,2021-01-22 06:03:31
2389,191,3,808,105,913,2364,2021-01-22 12:35:15
2390,400,4,857,111,968,2365,2021-01-23 01:00:12
2391,47,2,659,85,744,2366,2021-01-22 13:14:22
2392,960,3,1027,133,1160,2367,2021-01-22 13:46:57
2393,634,3,428,55,483,2368,2021-01-24 00:42:20
2394,241,3,1047,136,1183,2369,2021-01-23 14:54:09
2395,858,3,647,84,731,2370,2021-01-23 15:02:12
2396,668,1,299,38,337,2371,2021-01-23 19:26:38
2397,780,3,747,97,844,2372,2021-01-23 19:01:52
2398,924,3,747,97,844,2373,2021-01-24 01:11:34
2399,75,3,428,55,483,2374,2021-01-24 04:15:59
2400,331,2,459,59,518,2375,2021-01-23 16:59:39
2401,857,3,558,72,630,2376,2021-01-23 20:59:44
2402,341,3,997,129,1126,2377,2021-01-23 10:53:12
2403,957,3,1047,136,1183,2378,2021-01-23 06:51:33
2404,713,3,1027,133,1160,2379,2021-01-22 23:07:09
2405,845,3,747,97,844,2380,2021-01-22 20:22:50
2406,356,3,897,116,1013,2381,2021-01-22 23:07:39
2407,832,3,897,116,1013,2382,2021-01-23 06:55:21
2408,753,3,747,97,844,2383,2021-01-23 03:27:38
2409,750,2,598,77,675,2384,2021-01-23 11:40:53
2410,233,3,558,72,630,2385,2021-01-23 06:29:44
2411,281,2,498,64,562,2386,2021-01-22 19:34:35
2412,339,3,647,84,731,2387,2021-01-23 02:18:31
2413,217,3,428,55,483,2388,2021-01-22 10:58:34
2414,646,1,599,77,676,2389,2021-01-22 03:32:59
2415,673,3,847,110,957,2390,2021-01-22 06:15:00
2416,33,5,1356,176,1532,2391,2021-01-22 13:05:33
2417,461,3,558,72,630,2392,2021-01-23 01:57:09
2418,829,3,558,72,630,2393,2021-01-22 14:57:45
2419,606,3,597,77,674,2394,2021-01-22 14:26:14
2420,576,1,599,77,676,2395,2021-01-24 02:36:54
2421,343,3,558,72,630,2396,2021-01-23 15:18:18
2422,179,3,827,107,934,2397,2021-01-23 17:39:34
2423,342,3,1047,136,1183,2398,2021-01-23 21:42:16
2424,101,2,659,85,744,2399,2021-01-23 21:42:53
2425,871,2,898,116,1014,2400,2021-01-24 03:40:57
2426,941,3,428,55,483,2401,2021-01-24 05:13:07
2427,353,3,747,97,844,2402,2021-01-23 18:56:59
2428,924,3,647,84,731,2403,2021-01-23 21:47:54
2429,770,2,429,55,484,2404,2021-01-23 11:23:22
2430,399,2,548,71,619,2405,2021-01-23 08:06:41
2431,741,3,927,120,1047,2406,2021-01-23 01:32:57
2432,952,3,758,98,856,2407,2021-01-22 20:33:12
2433,127,3,847,110,957,2408,2021-01-22 23:18:25
2434,89,1,599,77,676,2409,2021-01-23 09:41:41
2435,48,2,898,116,1014,2410,2021-01-23 04:23:51
2436,131,2,698,90,788,2411,2021-01-23 13:24:33
2437,397,3,927,120,1047,2412,2021-01-23 06:46:42
2438,669,3,578,75,653,2413,2021-01-22 20:20:35
2439,613,3,1247,162,1409,2414,2021-01-23 02:55:36
2440,817,3,947,123,1070,2415,2021-01-22 11:47:41
2441,705,3,528,68,596,2416,2021-01-22 04:42:49
2442,93,3,578,75,653,2417,2021-01-22 08:13:13
2443,718,3,827,107,934,2418,2021-01-22 14:17:16
2444,543,3,697,90,787,2419,2021-01-23 04:00:10
2445,420,2,498,64,562,2420,2021-01-22 15:09:12
2446,2,2,598,77,675,2421,2021-01-22 16:02:08
2447,946,2,659,85,744,2422,2021-01-24 03:12:23
2448,720,5,1486,193,1679,2423,2021-01-23 18:02:44
2449,710,2,498,64,562,2424,2021-01-23 19:11:06
2450,588,2,798,103,901,2425,2021-01-23 22:51:36
2451,835,3,847,110,957,2426,2021-01-23 21:56:58
2452,926,3,528,68,596,2427,2021-01-24 06:12:21
2453,328,3,847,110,957,2428,2021-01-24 06:10:50
2454,1,3,647,84,731,2429,2021-01-23 19:06:51
2455,232,2,698,90,788,2430,2021-01-23 21:51:35
2456,684,5,1245,161,1406,2431,2021-01-23 12:29:54
2457,639,1,699,90,789,2432,2021-01-23 09:16:02
2458,662,3,808,105,913,2433,2021-01-23 03:01:41
2459,959,5,1395,181,1576,2434,2021-01-22 20:48:11
2460,51,2,329,42,371,2435,2021-01-23 00:30:21
2461,308,3,608,79,687,2436,2021-01-23 10:26:44
2462,698,3,1127,146,1273,2437,2021-01-23 05:17:50
2463,5,2,798,103,901,2438,2021-01-23 13:27:21
2464,220,5,1745,226,1971,2439,2021-01-23 07:13:16
2465,71,3,658,85,743,2440,2021-01-22 21:38:26
2466,172,1,149,19,168,2441,2021-01-23 05:08:44
2467,988,3,927,120,1047,2442,2021-01-22 14:14:23
2468,838,1,699,90,789,2443,2021-01-22 07:02:22
2469,705,2,548,71,619,2444,2021-01-22 09:28:09
2470,488,3,597,77,674,2445,2021-01-22 14:28:55
2471,352,4,746,96,842,2446,2021-01-23 04:40:16
2472,408,4,1257,163,1420,2447,2021-01-22 16:02:26
2473,758,2,528,68,596,2448,2021-01-22 16:21:42
2474,653,3,528,68,596,2449,2021-01-24 05:44:26
2475,625,1,149,19,168,2450,2021-01-23 18:39:51
2476,256,4,1396,181,1577,2451,2021-01-23 20:03:13
2477,976,3,847,110,957,2452,2021-01-24 00:08:48
2478,341,2,828,107,935,2453,2021-01-23 22:53:04
2479,795,2,728,94,822,2454,2021-01-24 06:20:43
2480,189,2,498,64,562,2455,2021-01-24 08:06:57
2481,189,2,498,64,562,2455,2021-01-24 08:06:57
2482,899,2,659,85,744,2456,2021-01-23 20:55:11
2483,465,5,1895,246,2141,2457,2021-01-23 22:18:12
2484,831,6,1475,191,1666,2458,2021-01-23 13:23:12
2485,244,5,1856,241,2097,2459,2021-01-23 11:46:39
2486,524,2,329,42,371,2460,2021-01-23 03:34:10
2487,720,3,1127,146,1273,2461,2021-01-22 21:02:54
2488,173,3,1197,155,1352,2462,2021-01-23 01:42:35
2489,296,2,898,116,1014,2463,2021-01-23 11:03:36
2490,642,3,697,90,787,2464,2021-01-23 06:07:48
2491,958,2,898,116,1014,2465,2021-01-23 15:22:48
2492,685,2,598,77,675,2466,2021-01-23 07:31:16
2493,175,1,229,29,258,2467,2021-01-22 22:29:30
2494,175,1,229,29,258,2467,2021-01-22 22:29:30
2495,409,2,598,77,675,2468,2021-01-23 06:03:07
2496,740,2,429,55,484,2469,2021-01-22 15:56:16
2497,957,6,2244,291,2535,2470,2021-01-22 08:51:13
2498,43,2,698,90,788,2471,2021-01-22 11:56:15
2499,43,2,698,90,788,2471,2021-01-22 11:56:15
2500,279,6,1744,226,1970,2472,2021-01-22 16:50:06
2501,105,3,1047,136,1183,2473,2021-01-23 05:00:59
2502,651,3,747,97,844,2474,2021-01-22 17:26:02
2503,532,2,898,116,1014,2475,2021-01-22 16:53:13
2504,546,2,698,90,788,2476,2021-01-24 05:46:42
2505,689,2,898,116,1014,2477,2021-01-23 20:40:49
2506,145,4,1426,185,1611,2478,2021-01-23 22:13:10
2507,257,3,688,89,777,2479,2021-01-24 02:21:35
2508,508,2,1098,142,1240,2480,2021-01-24 00:21:49
2509,688,3,927,120,1047,2481,2021-01-24 06:28:14
2510,179,6,1385,180,1565,2482,2021-01-24 10:43:56
2511,533,2,498,64,562,2483,2021-01-24 08:29:21
2512,587,3,1047,136,1183,2484,2021-01-23 22:27:24
2513,767,3,1127,146,1273,2485,2021-01-23 22:44:28
2514,950,3,578,75,653,2486,2021-01-23 15:09:46
2515,868,2,798,103,901,2487,2021-01-23 11:53:39
2516,84,2,498,64,562,2488,2021-01-23 04:48:41
2517,736,2,1098,142,1240,2489,2021-01-22 21:40:21
2518,160,3,697,90,787,2490,2021-01-23 03:05:31
2519,920,2,1098,142,1240,2491,2021-01-23 13:34:16
2520,250,5,1136,147,1283,2492,2021-01-23 06:23:01
2521,606,2,659,85,744,2493,2021-01-23 16:48:22
2522,591,1,699,90,789,2494,2021-01-23 08:25:03
2523,728,2,798,103,901,2495,2021-01-23 01:05:00
2524,156,5,1525,198,1723,2496,2021-01-22 23:51:04
2525,27,3,727,94,821,2497,2021-01-23 07:51:28
2526,534,1,149,19,168,2498,2021-01-22 16:25:48
2527,959,3,1047,136,1183,2499,2021-01-22 09:23:28
2528,924,3,647,84,731,2500,2021-01-22 13:04:44
2529,736,2,898,116,1014,2501,2021-01-22 14:11:15
2530,728,2,698,90,788,2502,2021-01-22 18:34:50
2531,393,2,1098,142,1240,2503,2021-01-23 06:32:10
2532,856,3,927,120,1047,2504,2021-01-22 20:08:02
2533,739,2,898,116,1014,2505,2021-01-22 17:37:41
2534,62,1,499,64,563,2506,2021-01-24 06:01:32
2535,917,3,697,90,787,2507,2021-01-23 21:58:12
2536,59,3,608,79,687,2508,2021-01-23 22:36:44
2537,493,3,797,103,900,2509,2021-01-24 04:22:23
2538,251,2,429,55,484,2510,2021-01-24 01:10:26
2539,308,6,1624,211,1835,2511,2021-01-24 08:34:26
2540,429,2,498,64,562,2512,2021-01-24 12:57:53
2541,617,3,1027,133,1160,2513,2021-01-24 10:57:45
2542,246,3,888,115,1003,2514,2021-01-23 22:39:17
2543,568,6,2094,272,2366,2515,2021-01-24 00:09:40
2544,386,4,977,127,1104,2516,2021-01-23 15:49:15
2545,804,4,837,108,945,2517,2021-01-23 11:55:25
2546,848,3,727,94,821,2518,2021-01-23 07:25:00
2547,848,3,727,94,821,2518,2021-01-23 07:25:00
2548,15,2,628,81,709,2519,2021-01-22 22:36:40
2549,363,2,548,71,619,2520,2021-01-23 04:54:46
2550,209,3,1327,172,1499,2521,2021-01-23 13:34:52
2551,565,3,658,85,743,2522,2021-01-23 08:05:03
2552,32,5,1925,250,2175,2523,2021-01-23 18:51:32
2553,27,5,1486,193,1679,2524,2021-01-23 09:41:59
2554,944,3,808,105,913,2525,2021-01-23 02:08:35
2555,847,2,598,77,675,2526,2021-01-23 00:49:58
2556,330,3,658,85,743,2527,2021-01-23 08:17:55
2557,574,1,399,51,450,2528,2021-01-22 19:10:37
2558,501,1,99,12,111,2529,2021-01-22 10:28:41
2559,831,3,947,123,1070,2530,2021-01-22 14:18:56
2560,900,1,599,77,676,2531,2021-01-22 16:40:38
2561,141,2,598,77,675,2532,2021-01-22 20:48:51
2562,53,5,1425,185,1610,2533,2021-01-23 08:20:28
2563,173,3,658,85,743,2534,2021-01-22 21:18:41
2564,857,2,459,59,518,2535,2021-01-22 20:11:11
2565,563,3,428,55,483,2536,2021-01-24 08:03:37
2566,274,2,1098,142,1240,2537,2021-01-23 22:07:33
2567,11,3,1197,155,1352,2538,2021-01-23 23:00:28
2568,455,3,608,79,687,2539,2021-01-24 05:14:32
2569,540,5,1695,220,1915,2540,2021-01-24 02:03:45
2570,420,3,697,90,787,2541,2021-01-24 09:56:29
2571,387,3,658,85,743,2542,2021-01-24 13:11:31
2572,239,3,947,123,1070,2543,2021-01-24 11:25:58
2573,798,3,1047,136,1183,2544,2021-01-23 22:56:02
2574,496,2,429,55,484,2545,2021-01-24 00:54:07
2575,495,3,697,90,787,2546,2021-01-23 18:14:48
2576,169,2,659,85,744,2547,2021-01-23 13:20:35
2577,498,1,99,12,111,2548,2021-01-23 08:59:08
2578,139,3,827,107,934,2549,2021-01-23 08:16:21
2579,122,3,747,97,844,2550,2021-01-23 00:55:36
