,order_id,customer_id,created_at,event_id,event_name
0,3050,472,2021-01-24 10:17:48,2,order_packaged
0,3050,472,2021-01-24 17:49:54,3,order_shipped
0,3050,472,2021-01-25 12:27:49,3,order_delivered
0,3051,62,2021-01-24 06:39:19,2,order_packaged
0,3051,62,2021-01-24 15:41:59,3,order_shipped
0,3051,62,2021-01-25 15:10:14,3,order_delivered
0,3052,787,2021-01-24 02:40:17,2,order_packaged
0,3052,787,2021-01-24 10:05:24,3,order_shipped
0,3052,787,2021-01-25 06:57:15,3,order_delivered
0,3053,692,2021-01-24 11:16:09,2,order_packaged
0,3053,692,2021-01-24 18:44:16,3,order_shipped
0,3053,692,2021-01-25 14:17:25,3,order_delivered
0,3054,243,2021-01-23 20:47:50,2,order_packaged
0,3054,243,2021-01-24 03:45:25,3,order_shipped
0,3054,243,2021-01-24 22:33:30,3,order_delivered
0,3055,317,2021-01-23 08:03:39,2,order_packaged
0,3055,317,2021-01-23 17:45:09,3,order_shipped
0,3055,317,2021-01-24 11:46:42,3,order_delivered
0,3056,646,2021-01-23 14:10:41,2,order_packaged
0,3056,646,2021-01-23 23:05:20,3,order_shipped
0,3056,646,2021-01-24 22:36:09,3,order_delivered
0,3057,366,2021-01-23 15:51:09,2,order_packaged
0,3057,366,2021-01-23 23:24:15,3,order_shipped
0,3057,366,2021-01-24 17:50:51,3,order_delivered
0,3058,280,2021-01-23 12:44:48,2,order_packaged
0,3058,280,2021-01-23 21:38:10,3,order_shipped
0,3058,280,2021-01-24 21:08:49,3,order_delivered
0,3059,488,2021-01-23 20:26:53,2,order_packaged
0,3059,488,2021-01-24 03:04:45,3,order_shipped
0,3059,488,2021-01-25 02:03:24,3,order_delivered
0,3060,488,2021-01-24 00:53:07,2,order_packaged
0,3060,488,2021-01-24 08:15:06,3,order_shipped
0,3060,488,2021-01-25 08:28:26,3,order_delivered
0,3061,992,2021-01-24 07:40:37,2,order_packaged
0,3061,992,2021-01-24 16:59:14,3,order_shipped
0,3061,992,2021-01-25 15:59:59,3,order_delivered
0,3062,94,2021-01-23 16:11:37,2,order_packaged
0,3062,94,2021-01-23 23:24:39,3,order_shipped
0,3062,94,2021-01-24 16:36:22,3,order_delivered
0,3063,877,2021-01-23 23:17:29,2,order_packaged
0,3063,877,2021-01-24 08:49:00,3,order_shipped
0,3063,877,2021-01-25 03:57:06,3,order_delivered
0,3064,121,2021-01-25 10:39:21,2,order_packaged
0,3064,121,2021-01-25 17:10:03,3,order_shipped
0,3064,121,2021-01-26 16:03:22,3,order_delivered
0,3065,684,2021-01-24 19:55:43,2,order_packaged
0,3065,684,2021-01-25 03:27:23,3,order_shipped
0,3065,684,2021-01-26 01:35:36,3,order_delivered
0,3066,876,2021-01-24 22:46:29,2,order_packaged
0,3066,876,2021-01-25 05:57:18,3,order_shipped
0,3066,876,2021-01-26 04:21:19,3,order_delivered
0,3067,224,2021-01-25 03:33:24,2,order_packaged
0,3067,224,2021-01-25 11:27:25,3,order_shipped
0,3067,224,2021-01-26 10:41:45,3,order_delivered
0,3068,218,2021-01-25 04:25:37,2,order_packaged
0,3068,218,2021-01-25 13:23:32,3,order_shipped
0,3068,218,2021-01-26 10:40:04,3,order_delivered
0,3069,849,2021-01-25 05:02:35,2,order_packaged
0,3069,849,2021-01-25 10:56:20,3,order_shipped
0,3069,849,2021-01-26 09:32:06,3,order_delivered
0,3070,868,2021-01-24 23:17:16,2,order_packaged
0,3070,868,2021-01-25 04:57:00,3,order_shipped
0,3070,868,2021-01-26 07:50:04,3,order_delivered
0,3071,276,2021-01-25 07:31:27,2,order_packaged
0,3071,276,2021-01-25 16:45:28,3,order_shipped
0,3071,276,2021-01-26 09:21:03,3,order_delivered
0,3072,960,2021-01-25 14:05:47,2,order_packaged
0,3072,960,2021-01-25 19:59:01,3,order_shipped
0,3072,960,2021-01-26 15:48:19,3,order_delivered
0,3073,612,2021-01-25 11:13:41,2,order_packaged
0,3073,612,2021-01-25 19:35:36,3,order_shipped
0,3073,612,2021-01-26 15:58:59,3,order_delivered
0,3074,906,2021-01-25 03:30:13,2,order_packaged
0,3074,906,2021-01-25 09:46:02,3,order_shipped
0,3074,906,2021-01-26 08:28:24,3,order_delivered
0,3075,452,2021-01-25 08:13:08,2,order_packaged
0,3075,452,2021-01-25 16:29:45,3,order_shipped
0,3075,452,2021-01-26 13:13:41,3,order_delivered
0,3076,648,2021-01-24 21:13:45,2,order_packaged
0,3076,648,2021-01-25 05:21:56,3,order_shipped
0,3076,648,2021-01-26 03:21:37,3,order_delivered
0,3077,441,2021-01-24 15:36:21,2,order_packaged
0,3077,441,2021-01-25 00:00:33,3,order_shipped
0,3077,441,2021-01-25 16:45:04,3,order_delivered
0,3078,492,2021-01-24 10:03:56,2,order_packaged
0,3078,492,2021-01-24 16:49:24,3,order_shipped
0,3078,492,2021-01-25 14:56:06,3,order_delivered
0,3079,755,2021-01-24 07:54:48,2,order_packaged
0,3079,755,2021-01-24 17:32:18,3,order_shipped
0,3079,755,2021-01-25 15:52:06,3,order_delivered
0,3080,549,2021-01-24 06:36:02,2,order_packaged
0,3080,549,2021-01-24 12:24:12,3,order_shipped
0,3080,549,2021-01-25 12:05:49,3,order_delivered
0,3081,770,2021-01-24 09:37:56,2,order_packaged
0,3081,770,2021-01-24 18:13:10,3,order_shipped
0,3081,770,2021-01-25 12:53:06,3,order_delivered
0,3082,462,2021-01-24 13:28:52,2,order_packaged
0,3082,462,2021-01-24 19:22:44,3,order_shipped
0,3082,462,2021-01-25 15:56:51,3,order_delivered
0,3083,586,2021-01-24 12:46:11,2,order_packaged
0,3083,586,2021-01-24 22:24:22,3,order_shipped
0,3083,586,2021-01-25 18:52:09,3,order_delivered
0,3084,725,2021-01-24 18:52:57,2,order_packaged
0,3084,725,2021-01-25 01:32:27,3,order_shipped
0,3084,725,2021-01-26 00:15:53,3,order_delivered
0,3085,874,2021-01-24 10:33:48,2,order_packaged
0,3085,874,2021-01-24 16:57:35,3,order_shipped
0,3085,874,2021-01-25 18:22:52,3,order_delivered
0,3086,691,2021-01-24 08:21:21,2,order_packaged
0,3086,691,2021-01-24 14:34:45,3,order_shipped
0,3086,691,2021-01-25 09:32:38,3,order_delivered
0,3087,527,2021-01-24 03:36:24,2,order_packaged
0,3087,527,2021-01-24 09:28:22,3,order_shipped
0,3087,527,2021-01-25 07:13:51,3,order_delivered
0,3088,959,2021-01-24 14:08:05,2,order_packaged
0,3088,959,2021-01-24 20:58:59,3,order_shipped
0,3088,959,2021-01-25 19:54:03,3,order_delivered
0,3089,120,2021-01-23 21:28:34,2,order_packaged
0,3089,120,2021-01-24 04:41:46,3,order_shipped
0,3089,120,2021-01-24 23:32:17,3,order_delivered
0,3090,244,2021-01-23 12:08:48,2,order_packaged
0,3090,244,2021-01-23 19:45:50,3,order_shipped
0,3090,244,2021-01-24 16:37:22,3,order_delivered
0,3091,451,2021-01-23 14:30:19,2,order_packaged
0,3091,451,2021-01-23 20:41:09,3,order_shipped
0,3091,451,2021-01-24 20:20:02,3,order_delivered
0,3092,187,2021-01-23 19:01:45,2,order_packaged
0,3092,187,2021-01-24 03:21:50,3,order_shipped
0,3092,187,2021-01-25 00:54:43,3,order_delivered
0,3093,375,2021-01-23 15:30:12,2,order_packaged
0,3093,375,2021-01-23 23:38:56,3,order_shipped
0,3093,375,2021-01-24 17:22:09,3,order_delivered
0,3094,849,2021-01-23 22:27:41,2,order_packaged
0,3094,849,2021-01-24 07:04:08,3,order_shipped
0,3094,849,2021-01-25 00:31:11,3,order_delivered
0,3095,926,2021-01-24 04:42:29,2,order_packaged
0,3095,926,2021-01-24 14:30:40,3,order_shipped
0,3095,926,2021-01-25 09:08:30,3,order_delivered
0,3096,667,2021-01-24 09:34:33,2,order_packaged
0,3096,667,2021-01-24 16:09:04,3,order_shipped
0,3096,667,2021-01-25 14:17:09,3,order_delivered
0,3097,472,2021-01-23 19:29:52,2,order_packaged
0,3097,472,2021-01-24 03:31:47,3,order_shipped
0,3097,472,2021-01-24 21:59:27,3,order_delivered
0,3097,472,2021-01-23 18:14:52,2,order_packaged
0,3097,472,2021-01-24 00:40:55,3,order_shipped
0,3097,472,2021-01-25 01:22:44,3,order_delivered
0,3098,409,2021-01-23 23:54:40,2,order_packaged
0,3098,409,2021-01-24 09:41:04,3,order_shipped
0,3098,409,2021-01-25 07:05:05,3,order_delivered
0,3099,840,2021-01-25 11:07:21,2,order_packaged
0,3099,840,2021-01-25 19:19:53,3,order_shipped
0,3099,840,2021-01-26 18:08:38,3,order_delivered
0,3100,711,2021-01-24 20:39:58,2,order_packaged
0,3100,711,2021-01-25 05:46:59,3,order_shipped
0,3100,711,2021-01-25 23:35:21,3,order_delivered
0,3101,352,2021-01-24 21:55:51,2,order_packaged
0,3101,352,2021-01-25 05:06:12,3,order_shipped
0,3101,352,2021-01-25 22:32:34,3,order_delivered
0,3102,222,2021-01-25 05:22:33,2,order_packaged
0,3102,222,2021-01-25 13:00:56,3,order_shipped
0,3102,222,2021-01-26 11:34:22,3,order_delivered
0,3103,204,2021-01-25 06:55:37,2,order_packaged
0,3103,204,2021-01-25 13:03:52,3,order_shipped
0,3103,204,2021-01-26 10:09:03,3,order_delivered
0,3104,693,2021-01-25 05:38:46,2,order_packaged
0,3104,693,2021-01-25 14:32:09,3,order_shipped
0,3104,693,2021-01-26 07:03:51,3,order_delivered
0,3105,240,2021-01-25 00:01:26,2,order_packaged
0,3105,240,2021-01-25 07:33:38,3,order_shipped
0,3105,240,2021-01-26 03:39:58,3,order_delivered
0,3106,184,2021-01-25 09:44:25,2,order_packaged
0,3106,184,2021-01-25 17:23:57,3,order_shipped
0,3106,184,2021-01-26 13:08:57,3,order_delivered
0,3107,519,2021-01-25 17:07:20,2,order_packaged
0,3107,519,2021-01-25 22:43:35,3,order_shipped
0,3107,519,2021-01-26 18:59:06,3,order_delivered
0,3108,315,2021-01-25 13:14:15,2,order_packaged
0,3108,315,2021-01-25 22:39:20,3,order_shipped
0,3108,315,2021-01-26 20:23:59,3,order_delivered
0,3109,380,2021-01-25 04:35:15,2,order_packaged
0,3109,380,2021-01-25 12:23:43,3,order_shipped
0,3109,380,2021-01-26 10:33:49,3,order_delivered
0,3110,634,2021-01-25 10:12:45,2,order_packaged
0,3110,634,2021-01-25 16:03:24,3,order_shipped
0,3110,634,2021-01-26 16:40:21,3,order_delivered
0,3111,289,2021-01-24 22:17:52,2,order_packaged
0,3111,289,2021-01-25 04:31:24,3,order_shipped
0,3111,289,2021-01-26 05:26:02,3,order_delivered
0,3112,515,2021-01-24 17:31:53,2,order_packaged
0,3112,515,2021-01-25 01:49:57,3,order_shipped
0,3112,515,2021-01-26 00:06:46,3,order_delivered
0,3113,214,2021-01-24 08:49:46,2,order_packaged
0,3113,214,2021-01-24 15:54:46,3,order_shipped
0,3113,214,2021-01-25 10:44:42,3,order_delivered
0,3114,492,2021-01-24 09:49:01,2,order_packaged
0,3114,492,2021-01-24 16:55:32,3,order_shipped
0,3114,492,2021-01-25 09:56:35,3,order_delivered
0,3115,100,2021-01-24 10:18:55,2,order_packaged
0,3115,100,2021-01-24 16:39:33,3,order_shipped
0,3115,100,2021-01-25 13:38:13,3,order_delivered
0,3116,567,2021-01-24 10:17:45,2,order_packaged
0,3116,567,2021-01-24 18:42:12,3,order_shipped
0,3116,567,2021-01-25 10:52:31,3,order_delivered
0,3117,759,2021-01-24 14:18:05,2,order_packaged
0,3117,759,2021-01-24 22:34:49,3,order_shipped
0,3117,759,2021-01-25 19:23:26,3,order_delivered
0,3118,797,2021-01-24 11:55:37,2,order_packaged
0,3118,797,2021-01-24 19:42:04,3,order_shipped
0,3118,797,2021-01-25 15:53:00,3,order_delivered
0,3119,125,2021-01-24 19:00:20,2,order_packaged
0,3119,125,2021-01-25 02:49:47,3,order_shipped
0,3119,125,2021-01-25 21:34:04,3,order_delivered
0,3120,885,2021-01-24 14:30:51,2,order_packaged
0,3120,885,2021-01-24 20:54:25,3,order_shipped
0,3120,885,2021-01-25 15:25:33,3,order_delivered
0,3121,148,2021-01-24 10:15:03,2,order_packaged
0,3121,148,2021-01-24 16:19:20,3,order_shipped
0,3121,148,2021-01-25 16:44:57,3,order_delivered
0,3122,800,2021-01-24 03:54:46,2,order_packaged
0,3122,800,2021-01-24 13:06:32,3,order_shipped
0,3122,800,2021-01-25 11:34:09,3,order_delivered
0,3123,503,2021-01-24 17:16:10,2,order_packaged
0,3123,503,2021-01-25 03:07:10,3,order_shipped
0,3123,503,2021-01-25 23:40:27,3,order_delivered
0,3124,574,2021-01-24 00:12:06,2,order_packaged
0,3124,574,2021-01-24 07:01:18,3,order_shipped
0,3124,574,2021-01-25 07:43:05,3,order_delivered
0,3125,43,2021-01-23 10:48:17,2,order_packaged
0,3125,43,2021-01-23 16:36:01,3,order_shipped
0,3125,43,2021-01-24 13:36:11,3,order_delivered
0,3126,86,2021-01-23 16:06:25,2,order_packaged
0,3126,86,2021-01-23 23:19:30,3,order_shipped
0,3126,86,2021-01-24 21:29:53,3,order_delivered
0,3127,564,2021-01-23 19:32:46,2,order_packaged
0,3127,564,2021-01-24 03:53:01,3,order_shipped
0,3127,564,2021-01-25 02:58:55,3,order_delivered
0,3128,234,2021-01-23 16:20:26,2,order_packaged
0,3128,234,2021-01-24 00:48:24,3,order_shipped
0,3128,234,2021-01-25 00:26:25,3,order_delivered
0,3129,354,2021-01-23 23:56:26,2,order_packaged
0,3129,354,2021-01-24 09:11:16,3,order_shipped
0,3129,354,2021-01-25 04:18:45,3,order_delivered
0,3130,144,2021-01-24 02:43:34,2,order_packaged
0,3130,144,2021-01-24 09:50:35,3,order_shipped
0,3130,144,2021-01-25 10:46:36,3,order_delivered
0,3131,120,2021-01-24 11:46:12,2,order_packaged
0,3131,120,2021-01-24 21:13:23,3,order_shipped
0,3131,120,2021-01-25 14:31:45,3,order_delivered
0,3132,896,2021-01-23 19:33:52,2,order_packaged
0,3132,896,2021-01-24 01:47:21,3,order_shipped
0,3132,896,2021-01-25 02:58:58,3,order_delivered
0,3133,117,2021-01-23 22:59:38,2,order_packaged
0,3133,117,2021-01-24 05:01:45,3,order_shipped
0,3133,117,2021-01-25 06:46:49,3,order_delivered
0,3134,264,2021-01-24 00:38:52,2,order_packaged
0,3134,264,2021-01-24 06:22:51,3,order_shipped
0,3134,264,2021-01-25 06:47:08,3,order_delivered
0,3135,422,2021-01-25 12:01:55,2,order_packaged
0,3135,422,2021-01-25 18:38:34,3,order_shipped
0,3135,422,2021-01-26 16:22:33,3,order_delivered
0,3136,567,2021-01-24 21:50:04,2,order_packaged
0,3136,567,2021-01-25 03:26:15,3,order_shipped
0,3136,567,2021-01-26 03:45:54,3,order_delivered
0,3137,912,2021-01-25 00:43:47,2,order_packaged
0,3137,912,2021-01-25 07:17:19,3,order_shipped
0,3137,912,2021-01-26 04:36:38,3,order_delivered
0,3138,656,2021-01-25 05:27:28,2,order_packaged
0,3138,656,2021-01-25 14:10:28,3,order_shipped
0,3138,656,2021-01-26 09:07:53,3,order_delivered
0,3139,506,2021-01-25 08:45:25,2,order_packaged
0,3139,506,2021-01-25 14:31:57,3,order_shipped
0,3139,506,2021-01-26 09:04:30,3,order_delivered
0,3140,114,2021-01-25 06:10:11,2,order_packaged
0,3140,114,2021-01-25 15:27:37,3,order_shipped
0,3140,114,2021-01-26 09:57:37,3,order_delivered
0,3141,972,2021-01-25 04:34:41,2,order_packaged
0,3141,972,2021-01-25 11:16:23,3,order_shipped
0,3141,972,2021-01-26 12:16:39,3,order_delivered
0,3142,298,2021-01-25 11:02:56,2,order_packaged
0,3142,298,2021-01-25 20:22:43,3,order_shipped
0,3142,298,2021-01-26 19:03:14,3,order_delivered
0,3143,914,2021-01-25 18:25:43,2,order_packaged
0,3143,914,2021-01-26 03:09:28,3,order_shipped
0,3143,914,2021-01-26 22:33:06,3,order_delivered
0,3144,61,2021-01-25 16:32:11,2,order_packaged
0,3144,61,2021-01-26 00:04:40,3,order_shipped
0,3144,61,2021-01-26 22:43:06,3,order_delivered
0,3145,645,2021-01-25 06:04:42,2,order_packaged
0,3145,645,2021-01-25 11:52:57,3,order_shipped
0,3145,645,2021-01-26 07:32:50,3,order_delivered
0,3146,899,2021-01-25 09:42:27,2,order_packaged
0,3146,899,2021-01-25 16:53:28,3,order_shipped
0,3146,899,2021-01-26 13:54:46,3,order_delivered
0,3147,645,2021-01-24 23:50:01,2,order_packaged
0,3147,645,2021-01-25 06:17:01,3,order_shipped
0,3147,645,2021-01-26 08:00:26,3,order_delivered
0,3148,5,2021-01-24 19:54:51,2,order_packaged
0,3148,5,2021-01-25 03:13:41,3,order_shipped
0,3148,5,2021-01-25 20:13:49,3,order_delivered
0,3149,245,2021-01-24 10:46:33,2,order_packaged
0,3149,245,2021-01-24 17:09:37,3,order_shipped
0,3149,245,2021-01-25 15:21:18,3,order_delivered
0,3150,515,2021-01-24 10:48:50,2,order_packaged
0,3150,515,2021-01-24 20:05:30,3,order_shipped
0,3150,515,2021-01-25 11:33:15,3,order_delivered
0,3151,843,2021-01-24 13:39:09,2,order_packaged
0,3151,843,2021-01-24 21:25:57,3,order_shipped
0,3151,843,2021-01-25 20:14:49,3,order_delivered
0,3152,267,2021-01-24 10:32:45,2,order_packaged
0,3152,267,2021-01-24 16:39:13,3,order_shipped
0,3152,267,2021-01-25 17:47:43,3,order_delivered
0,3153,841,2021-01-24 18:16:12,2,order_packaged
0,3153,841,2021-01-25 02:03:47,3,order_shipped
0,3153,841,2021-01-25 18:50:06,3,order_delivered
0,3154,970,2021-01-24 15:43:33,2,order_packaged
0,3154,970,2021-01-25 00:50:20,3,order_shipped
0,3154,970,2021-01-25 17:56:53,3,order_delivered
0,3155,970,2021-01-24 21:00:02,2,order_packaged
0,3155,970,2021-01-25 02:52:20,3,order_shipped
0,3155,970,2021-01-25 23:12:20,3,order_delivered
0,3156,428,2021-01-24 15:43:54,2,order_packaged
0,3156,428,2021-01-24 23:47:24,3,order_shipped
0,3156,428,2021-01-25 23:38:26,3,order_delivered
0,3157,734,2021-01-24 11:38:24,2,order_packaged
0,3157,734,2021-01-24 20:42:59,3,order_shipped
0,3157,734,2021-01-25 17:28:58,3,order_delivered
0,3158,17,2021-01-24 04:20:21,2,order_packaged
0,3158,17,2021-01-24 11:46:38,3,order_shipped
0,3158,17,2021-01-25 12:09:52,3,order_delivered
0,3159,186,2021-01-24 18:57:29,2,order_packaged
0,3159,186,2021-01-25 03:51:17,3,order_shipped
0,3159,186,2021-01-25 20:06:22,3,order_delivered
0,3160,414,2021-01-24 00:38:44,2,order_packaged
0,3160,414,2021-01-24 10:02:27,3,order_shipped
0,3160,414,2021-01-25 02:59:05,3,order_delivered
0,3161,833,2021-01-23 11:57:41,2,order_packaged
0,3161,833,2021-01-23 19:58:30,3,order_shipped
0,3161,833,2021-01-24 19:46:50,3,order_delivered
0,3162,665,2021-01-23 19:10:22,2,order_packaged
0,3162,665,2021-01-24 01:15:32,3,order_shipped
0,3162,665,2021-01-24 22:12:13,3,order_delivered
0,3163,303,2021-01-23 21:44:47,2,order_packaged
0,3163,303,2021-01-24 05:14:34,3,order_shipped
0,3163,303,2021-01-25 01:28:09,3,order_delivered
0,3164,152,2021-01-23 18:35:30,2,order_packaged
0,3164,152,2021-01-24 00:19:22,3,order_shipped
0,3164,152,2021-01-25 00:38:59,3,order_delivered
0,3165,740,2021-01-24 00:57:25,2,order_packaged
0,3165,740,2021-01-24 08:16:57,3,order_shipped
0,3165,740,2021-01-25 06:20:33,3,order_delivered
0,3166,999,2021-01-24 06:01:52,2,order_packaged
0,3166,999,2021-01-24 12:26:28,3,order_shipped
0,3166,999,2021-01-25 12:42:58,3,order_delivered
0,3167,272,2021-01-24 12:50:43,2,order_packaged
0,3167,272,2021-01-24 20:49:01,3,order_shipped
0,3167,272,2021-01-25 16:09:17,3,order_delivered
0,3168,559,2021-01-23 20:36:17,2,order_packaged
0,3168,559,2021-01-24 05:05:30,3,order_shipped
0,3168,559,2021-01-25 03:53:29,3,order_delivered
0,3169,872,2021-01-24 00:04:56,2,order_packaged
0,3169,872,2021-01-24 06:36:02,3,order_shipped
0,3169,872,2021-01-25 02:37:14,3,order_delivered
0,3170,941,2021-01-24 02:15:44,2,order_packaged
0,3170,941,2021-01-24 10:24:25,3,order_shipped
0,3170,941,2021-01-25 08:43:55,3,order_delivered
0,3171,512,2021-01-25 13:22:58,2,order_packaged
0,3171,512,2021-01-25 20:57:53,3,order_shipped
0,3171,512,2021-01-26 16:34:15,3,order_delivered
0,3172,966,2021-01-24 21:44:21,2,order_packaged
0,3172,966,2021-01-25 04:21:04,3,order_shipped
0,3172,966,2021-01-26 05:58:27,3,order_delivered
0,3173,66,2021-01-25 04:04:05,2,order_packaged
0,3173,66,2021-01-25 10:38:15,3,order_shipped
0,3173,66,2021-01-26 10:54:32,3,order_delivered
0,3174,148,2021-01-25 04:45:00,2,order_packaged
0,3174,148,2021-01-25 11:30:42,3,order_shipped
0,3174,148,2021-01-26 09:28:39,3,order_delivered
0,3175,533,2021-01-25 09:17:57,2,order_packaged
0,3175,533,2021-01-25 16:26:16,3,order_shipped
0,3175,533,2021-01-26 17:08:47,3,order_delivered
0,3176,417,2021-01-25 09:44:04,2,order_packaged
0,3176,417,2021-01-25 18:57:05,3,order_shipped
0,3176,417,2021-01-26 12:50:37,3,order_delivered
0,3177,178,2021-01-25 03:44:07,2,order_packaged
0,3177,178,2021-01-25 13:27:10,3,order_shipped
0,3177,178,2021-01-26 12:04:54,3,order_delivered
0,3178,827,2021-01-25 10:57:52,2,order_packaged
0,3178,827,2021-01-25 19:42:19,3,order_shipped
0,3178,827,2021-01-26 12:51:00,3,order_delivered
0,3179,833,2021-01-25 20:25:00,2,order_packaged
0,3179,833,2021-01-26 02:58:45,3,order_shipped
0,3179,833,2021-01-26 22:52:21,3,order_delivered
0,3180,449,2021-01-25 16:47:06,2,order_packaged
0,3180,449,2021-01-26 00:49:51,3,order_shipped
0,3180,449,2021-01-26 19:12:01,3,order_delivered
0,3181,310,2021-01-25 07:14:58,2,order_packaged
0,3181,310,2021-01-25 13:08:17,3,order_shipped
0,3181,310,2021-01-26 09:20:34,3,order_delivered
0,3182,747,2021-01-25 10:20:59,2,order_packaged
0,3182,747,2021-01-25 17:52:12,3,order_shipped
0,3182,747,2021-01-26 18:34:58,3,order_delivered
0,3183,191,2021-01-25 02:45:37,2,order_packaged
0,3183,191,2021-01-25 08:37:04,3,order_shipped
0,3183,191,2021-01-26 07:04:06,3,order_delivered
0,3184,65,2021-01-24 20:01:43,2,order_packaged
0,3184,65,2021-01-25 05:20:56,3,order_shipped
0,3184,65,2021-01-25 20:28:44,3,order_delivered
0,3185,362,2021-01-24 11:19:29,2,order_packaged
0,3185,362,2021-01-24 19:53:59,3,order_shipped
0,3185,362,2021-01-25 16:40:28,3,order_delivered
0,3186,131,2021-01-24 11:04:11,2,order_packaged
0,3186,131,2021-01-24 17:53:02,3,order_shipped
0,3186,131,2021-01-25 17:58:42,3,order_delivered
0,3187,410,2021-01-24 13:51:31,2,order_packaged
0,3187,410,2021-01-24 22:44:51,3,order_shipped
0,3187,410,2021-01-25 22:12:18,3,order_delivered
0,3188,242,2021-01-24 11:18:01,2,order_packaged
0,3188,242,2021-01-24 18:49:42,3,order_shipped
0,3188,242,2021-01-25 19:49:56,3,order_delivered
0,3189,575,2021-01-24 16:33:53,2,order_packaged
0,3189,575,2021-01-25 00:23:51,3,order_shipped
0,3189,575,2021-01-25 19:20:19,3,order_delivered
0,3189,575,2021-01-24 18:50:05,2,order_packaged
0,3189,575,2021-01-25 01:16:13,3,order_shipped
0,3189,575,2021-01-26 02:25:36,3,order_delivered
0,3190,472,2021-01-24 16:24:12,2,order_packaged
0,3190,472,2021-01-24 23:34:51,3,order_shipped
0,3190,472,2021-01-25 17:49:11,3,order_delivered
0,3191,207,2021-01-24 22:12:23,2,order_packaged
0,3191,207,2021-01-25 07:31:26,3,order_shipped
0,3191,207,2021-01-25 22:49:20,3,order_delivered
0,3192,8,2021-01-24 18:55:21,2,order_packaged
0,3192,8,2021-01-25 00:33:37,3,order_shipped
0,3192,8,2021-01-25 19:19:30,3,order_delivered
0,3193,162,2021-01-24 13:33:31,2,order_packaged
0,3193,162,2021-01-24 21:27:55,3,order_shipped
0,3193,162,2021-01-25 16:25:31,3,order_delivered
0,3194,690,2021-01-24 09:26:01,2,order_packaged
0,3194,690,2021-01-24 15:21:27,3,order_shipped
0,3194,690,2021-01-25 15:00:18,3,order_delivered
0,3195,655,2021-01-24 19:53:04,2,order_packaged
0,3195,655,2021-01-25 04:37:13,3,order_shipped
0,3195,655,2021-01-25 20:51:45,3,order_delivered
0,3196,251,2021-01-24 00:59:48,2,order_packaged
0,3196,251,2021-01-24 09:53:23,3,order_shipped
0,3196,251,2021-01-25 01:05:43,3,order_delivered
0,3197,572,2021-01-23 13:40:21,2,order_packaged
0,3197,572,2021-01-23 22:07:15,3,order_shipped
0,3197,572,2021-01-24 16:45:13,3,order_delivered
0,3198,319,2021-01-23 21:53:53,2,order_packaged
0,3198,319,2021-01-24 06:06:44,3,order_shipped
0,3198,319,2021-01-25 03:59:19,3,order_delivered
0,3199,959,2021-01-23 22:49:15,2,order_packaged
0,3199,959,2021-01-24 08:28:30,3,order_shipped
0,3199,959,2021-01-25 05:16:45,3,order_delivered
0,3200,575,2021-01-23 18:30:32,2,order_packaged
0,3200,575,2021-01-24 03:50:34,3,order_shipped
0,3200,575,2021-01-24 20:15:22,3,order_delivered
0,3201,925,2021-01-23 23:33:55,2,order_packaged
0,3201,925,2021-01-24 08:58:13,3,order_shipped
0,3201,925,2021-01-24 23:51:05,3,order_delivered
0,3202,427,2021-01-24 06:42:20,2,order_packaged
0,3202,427,2021-01-24 14:56:30,3,order_shipped
0,3202,427,2021-01-25 10:00:25,3,order_delivered
0,3203,400,2021-01-24 15:48:51,2,order_packaged
0,3203,400,2021-01-24 21:39:29,3,order_shipped
0,3203,400,2021-01-25 20:10:30,3,order_delivered
0,3204,739,2021-01-24 00:02:26,2,order_packaged
0,3204,739,2021-01-24 09:57:55,3,order_shipped
0,3204,739,2021-01-25 06:25:51,3,order_delivered
0,3205,404,2021-01-23 23:59:17,2,order_packaged
0,3205,404,2021-01-24 05:56:28,3,order_shipped
0,3205,404,2021-01-25 06:36:35,3,order_delivered
0,3206,319,2021-01-24 03:27:01,2,order_packaged
0,3206,319,2021-01-24 11:33:02,3,order_shipped
0,3206,319,2021-01-25 08:43:46,3,order_delivered
0,3207,156,2021-01-25 14:46:31,2,order_packaged
0,3207,156,2021-01-25 22:26:00,3,order_shipped
0,3207,156,2021-01-26 14:47:02,3,order_delivered
0,3208,552,2021-01-25 00:34:51,2,order_packaged
0,3208,552,2021-01-25 06:57:04,3,order_shipped
0,3208,552,2021-01-26 06:53:03,3,order_delivered
0,3209,533,2021-01-25 04:29:52,2,order_packaged
0,3209,533,2021-01-25 14:25:28,3,order_shipped
0,3209,533,2021-01-26 08:12:53,3,order_delivered
0,3210,935,2021-01-25 06:40:37,2,order_packaged
0,3210,935,2021-01-25 15:43:57,3,order_shipped
0,3210,935,2021-01-26 10:08:51,3,order_delivered
0,3211,995,2021-01-25 11:39:17,2,order_packaged
0,3211,995,2021-01-25 20:12:57,3,order_shipped
0,3211,995,2021-01-26 13:13:17,3,order_delivered
0,3212,281,2021-01-25 07:01:19,2,order_packaged
0,3212,281,2021-01-25 14:12:16,3,order_shipped
0,3212,281,2021-01-26 09:35:26,3,order_delivered
0,3213,35,2021-01-25 05:49:49,2,order_packaged
0,3213,35,2021-01-25 11:42:20,3,order_shipped
0,3213,35,2021-01-26 11:14:37,3,order_delivered
0,3214,305,2021-01-25 14:12:03,2,order_packaged
