,product_id,quantity,customer_id,name,cost,subtotal,order_id,created_at
1323,10,1,739,s_ext_grv,0.3,30.0,465,2021-01-08 08:59:50
1324,2,1,72,m_ptn,5.99,599.0,466,2021-01-08 06:46:52
1325,3,1,881,l_ptn,6.99,699.0,467,2021-01-08 06:44:29
1326,8,1,881,m_ftn,1.49,149.0,467,2021-01-08 06:44:29
1327,2,1,647,m_ptn,5.99,599.0,468,2021-01-08 01:38:58
1328,8,1,647,m_ftn,1.49,149.0,468,2021-01-08 01:38:58
1329,11,1,647,m_ext_grv,0.6,60.0,468,2021-01-08 01:38:58
1330,1,1,94,sm_ptn,3.99,399.0,469,2021-01-08 04:01:21
1331,9,1,94,l_ftn,2.29,229.0,469,2021-01-08 04:01:21
1332,10,1,94,s_ext_grv,0.3,30.0,469,2021-01-08 04:01:21
1333,1,1,903,sm_ptn,3.99,399.0,470,2021-01-08 00:19:31
1334,13,1,903,s_ext_smk,1.99,199.0,470,2021-01-08 00:19:31
1335,4,1,878,sm_fr,2.99,299.0,471,2021-01-08 02:52:16
1336,8,1,878,m_ftn,1.49,149.0,471,2021-01-08 02:52:16
1337,13,1,878,s_ext_smk,1.99,199.0,471,2021-01-08 02:52:16
1338,7,1,219,s_ftn,0.99,99.0,472,2021-01-08 02:40:20
1339,5,1,245,m_fr,3.99,399.0,473,2021-01-08 03:12:44
1340,7,1,245,s_ftn,0.99,99.0,473,2021-01-08 03:12:44
1341,14,1,245,m_ext_smk,2.99,299.0,473,2021-01-08 03:12:44
1342,1,1,749,sm_ptn,3.99,399.0,474,2021-01-08 13:42:20
1343,5,1,749,m_fr,3.99,399.0,474,2021-01-08 13:42:20
1344,7,1,749,s_ftn,0.99,99.0,474,2021-01-08 13:42:20
1345,9,1,749,l_ftn,2.29,229.0,474,2021-01-08 13:42:20
1346,13,1,749,s_ext_smk,1.99,199.0,474,2021-01-08 13:42:20
1347,14,1,749,m_ext_smk,2.99,299.0,474,2021-01-08 13:42:20
1348,4,1,979,sm_fr,2.99,299.0,475,2021-01-08 11:36:52
1349,13,1,979,s_ext_smk,1.99,199.0,475,2021-01-08 11:36:52
1350,2,1,210,m_ptn,5.99,599.0,476,2021-01-08 16:39:29
1351,8,1,210,m_ftn,1.49,149.0,476,2021-01-08 16:39:29
1352,11,1,210,m_ext_grv,0.6,60.0,476,2021-01-08 16:39:29
1353,5,1,232,m_fr,3.99,399.0,477,2021-01-08 10:07:23
1354,9,1,232,l_ftn,2.29,229.0,477,2021-01-08 10:07:23
1355,14,1,232,m_ext_smk,2.99,299.0,477,2021-01-08 10:07:23
1356,4,1,379,sm_fr,2.99,299.0,478,2021-01-08 07:43:41
1357,8,1,379,m_ftn,1.49,149.0,478,2021-01-08 07:43:41
1358,10,1,379,s_ext_grv,0.3,30.0,478,2021-01-08 07:43:41
1359,5,1,588,m_fr,3.99,399.0,479,2021-01-08 07:32:53
1360,14,1,588,m_ext_smk,2.99,299.0,479,2021-01-08 07:32:53
1361,2,1,858,m_ptn,5.99,599.0,480,2021-01-08 04:17:56
1362,14,1,858,m_ext_smk,2.99,299.0,480,2021-01-08 04:17:56
1363,1,1,759,sm_ptn,3.99,399.0,481,2021-01-08 06:29:14
1364,8,1,759,m_ftn,1.49,149.0,481,2021-01-08 06:29:14
1365,10,1,759,s_ext_grv,0.3,30.0,481,2021-01-08 06:29:14
1366,6,1,910,l_fr,4.99,499.0,482,2021-01-08 02:48:50
1367,7,1,910,s_ftn,0.99,99.0,482,2021-01-08 02:48:50
1368,15,1,910,l_ext_smk,3.99,399.0,482,2021-01-08 02:48:50
1369,2,1,461,m_ptn,5.99,599.0,483,2021-01-08 04:31:25
1370,8,1,461,m_ftn,1.49,149.0,483,2021-01-08 04:31:25
1371,11,1,461,m_ext_grv,0.6,60.0,483,2021-01-08 04:31:25
1372,6,1,290,l_fr,4.99,499.0,484,2021-01-08 03:00:47
1373,15,1,290,l_ext_smk,3.99,399.0,484,2021-01-08 03:00:47
1374,2,1,134,m_ptn,5.99,599.0,485,2021-01-08 04:05:31
1375,14,1,134,m_ext_smk,2.99,299.0,485,2021-01-08 04:05:31
1376,5,1,884,m_fr,3.99,399.0,486,2021-01-08 14:17:31
1377,8,1,884,m_ftn,1.49,149.0,486,2021-01-08 14:17:31
1378,14,1,884,m_ext_smk,2.99,299.0,486,2021-01-08 14:17:31
1379,1,1,837,sm_ptn,3.99,399.0,487,2021-01-08 12:29:38
1380,13,1,837,s_ext_smk,1.99,199.0,487,2021-01-08 12:29:38
1381,4,1,265,sm_fr,2.99,299.0,488,2021-01-08 18:44:23
1382,10,1,265,s_ext_grv,0.3,30.0,488,2021-01-08 18:44:23
1383,3,1,910,l_ptn,6.99,699.0,489,2021-01-08 10:23:59
1384,12,1,910,l_ext_grv,0.99,99.0,489,2021-01-08 10:23:59
1385,3,1,842,l_ptn,6.99,699.0,490,2021-01-08 09:40:47
1386,12,1,842,l_ext_grv,0.99,99.0,490,2021-01-08 09:40:47
1387,3,2,957,l_ptn,6.99,1398.0,491,2021-01-08 10:16:10
1388,8,1,957,m_ftn,1.49,149.0,491,2021-01-08 10:16:10
1389,9,1,957,l_ftn,2.29,229.0,491,2021-01-08 10:16:10
1390,15,1,957,l_ext_smk,3.99,399.0,491,2021-01-08 10:16:10
1391,1,1,314,sm_ptn,3.99,399.0,492,2021-01-08 05:12:15
1392,8,1,314,m_ftn,1.49,149.0,492,2021-01-08 05:12:15
1393,13,1,314,s_ext_smk,1.99,199.0,492,2021-01-08 05:12:15
1394,2,1,154,m_ptn,5.99,599.0,493,2021-01-08 09:07:01
1395,4,1,311,sm_fr,2.99,299.0,494,2021-01-08 03:49:15
1396,7,1,311,s_ftn,0.99,99.0,494,2021-01-08 03:49:15
1397,13,1,311,s_ext_smk,1.99,199.0,494,2021-01-08 03:49:15
1398,1,1,37,sm_ptn,3.99,399.0,495,2021-01-08 05:54:20
1399,7,1,37,s_ftn,0.99,99.0,495,2021-01-08 05:54:20
1400,13,1,37,s_ext_smk,1.99,199.0,495,2021-01-08 05:54:20
1401,5,1,627,m_fr,3.99,399.0,496,2021-01-08 03:04:03
1402,11,1,627,m_ext_grv,0.6,60.0,496,2021-01-08 03:04:03
1403,6,1,51,l_fr,4.99,499.0,497,2021-01-08 04:56:30
1404,7,1,51,s_ftn,0.99,99.0,497,2021-01-08 04:56:30
1405,12,1,51,l_ext_grv,0.99,99.0,497,2021-01-08 04:56:30
1406,5,1,783,m_fr,3.99,399.0,498,2021-01-08 14:27:20
1407,14,1,783,m_ext_smk,2.99,299.0,498,2021-01-08 14:27:20
1408,6,1,743,l_fr,4.99,499.0,499,2021-01-08 13:28:24
1409,8,1,743,m_ftn,1.49,149.0,499,2021-01-08 13:28:24
1410,15,1,743,l_ext_smk,3.99,399.0,499,2021-01-08 13:28:24
1411,1,1,961,sm_ptn,3.99,399.0,500,2021-01-08 20:42:47
1412,4,1,961,sm_fr,2.99,299.0,500,2021-01-08 20:42:47
1413,8,1,961,m_ftn,1.49,149.0,500,2021-01-08 20:42:47
1414,9,1,961,l_ftn,2.29,229.0,500,2021-01-08 20:42:47
1415,10,1,961,s_ext_grv,0.3,30.0,500,2021-01-08 20:42:47
1416,13,1,961,s_ext_smk,1.99,199.0,500,2021-01-08 20:42:47
1417,5,1,285,m_fr,3.99,399.0,501,2021-01-08 11:01:11
1418,9,1,285,l_ftn,2.29,229.0,501,2021-01-08 11:01:11
1419,11,1,285,m_ext_grv,0.6,60.0,501,2021-01-08 11:01:11
1420,2,1,160,m_ptn,5.99,599.0,502,2021-01-08 10:13:34
1421,7,1,160,s_ftn,0.99,99.0,502,2021-01-08 10:13:34
1422,11,1,160,m_ext_grv,0.6,60.0,502,2021-01-08 10:13:34
1423,6,1,809,l_fr,4.99,499.0,503,2021-01-08 11:21:49
1424,12,1,809,l_ext_grv,0.99,99.0,503,2021-01-08 11:21:49
1425,2,2,999,m_ptn,5.99,1198.0,504,2021-01-08 05:40:45
1426,9,1,999,l_ftn,2.29,229.0,504,2021-01-08 05:40:45
1427,14,2,999,m_ext_smk,2.99,598.0,504,2021-01-08 05:40:45
1428,3,1,352,l_ptn,6.99,699.0,505,2021-01-08 10:23:44
1429,15,1,352,l_ext_smk,3.99,399.0,505,2021-01-08 10:23:44
1430,4,1,846,sm_fr,2.99,299.0,506,2021-01-08 05:53:04
1431,5,1,846,m_fr,3.99,399.0,506,2021-01-08 05:53:04
1432,7,1,846,s_ftn,0.99,99.0,506,2021-01-08 05:53:04
1433,10,1,846,s_ext_grv,0.3,30.0,506,2021-01-08 05:53:04
1434,14,1,846,m_ext_smk,2.99,299.0,506,2021-01-08 05:53:04
1435,4,1,745,sm_fr,2.99,299.0,507,2021-01-08 06:37:40
1436,8,1,745,m_ftn,1.49,149.0,507,2021-01-08 06:37:40
1437,13,1,745,s_ext_smk,1.99,199.0,507,2021-01-08 06:37:40
1438,2,1,798,m_ptn,5.99,599.0,508,2021-01-08 03:07:51
1439,9,1,798,l_ftn,2.29,229.0,508,2021-01-08 03:07:51
1440,11,1,798,m_ext_grv,0.6,60.0,508,2021-01-08 03:07:51
1441,4,1,219,sm_fr,2.99,299.0,509,2021-01-08 06:50:01
1442,7,1,219,s_ftn,0.99,99.0,509,2021-01-08 06:50:01
1443,10,1,219,s_ext_grv,0.3,30.0,509,2021-01-08 06:50:01
1444,3,1,671,l_ptn,6.99,699.0,510,2021-01-08 14:47:04
1445,15,1,671,l_ext_smk,3.99,399.0,510,2021-01-08 14:47:04
1446,4,1,568,sm_fr,2.99,299.0,511,2021-01-08 15:08:59
1447,7,1,568,s_ftn,0.99,99.0,511,2021-01-08 15:08:59
1448,10,1,568,s_ext_grv,0.3,30.0,511,2021-01-08 15:08:59
1449,5,1,359,m_fr,3.99,399.0,512,2021-01-08 22:40:34
1450,8,1,359,m_ftn,1.49,149.0,512,2021-01-08 22:40:34
1451,14,1,359,m_ext_smk,2.99,299.0,512,2021-01-08 22:40:34
1452,6,1,950,l_fr,4.99,499.0,513,2021-01-08 13:27:23
1453,7,1,950,s_ftn,0.99,99.0,513,2021-01-08 13:27:23
1454,15,1,950,l_ext_smk,3.99,399.0,513,2021-01-08 13:27:23
1455,5,1,105,m_fr,3.99,399.0,514,2021-01-08 12:58:12
1456,7,1,105,s_ftn,0.99,99.0,514,2021-01-08 12:58:12
1457,11,1,105,m_ext_grv,0.6,60.0,514,2021-01-08 12:58:12
1458,4,1,830,sm_fr,2.99,299.0,515,2021-01-08 11:55:19
1459,10,1,830,s_ext_grv,0.3,30.0,515,2021-01-08 11:55:19
1460,1,1,487,sm_ptn,3.99,399.0,516,2021-01-08 07:59:19
1461,9,1,487,l_ftn,2.29,229.0,516,2021-01-08 07:59:19
1462,13,1,487,s_ext_smk,1.99,199.0,516,2021-01-08 07:59:19
1463,6,1,915,l_fr,4.99,499.0,517,2021-01-08 12:40:42
1464,12,1,915,l_ext_grv,0.99,99.0,517,2021-01-08 12:40:42
1465,6,1,302,l_fr,4.99,499.0,518,2021-01-08 07:22:46
1466,7,1,302,s_ftn,0.99,99.0,518,2021-01-08 07:22:46
1467,12,1,302,l_ext_grv,0.99,99.0,518,2021-01-08 07:22:46
1468,6,1,781,l_fr,4.99,499.0,519,2021-01-08 06:56:36
1469,7,1,781,s_ftn,0.99,99.0,519,2021-01-08 06:56:36
1470,12,1,781,l_ext_grv,0.99,99.0,519,2021-01-08 06:56:36
1471,2,1,997,m_ptn,5.99,599.0,520,2021-01-08 05:04:58
1472,11,1,997,m_ext_grv,0.6,60.0,520,2021-01-08 05:04:58
1473,3,1,144,l_ptn,6.99,699.0,521,2021-01-08 09:00:17
1474,7,1,144,s_ftn,0.99,99.0,521,2021-01-08 09:00:17
1475,12,1,144,l_ext_grv,0.99,99.0,521,2021-01-08 09:00:17
1476,5,1,135,m_fr,3.99,399.0,522,2021-01-08 14:49:46
1477,8,1,135,m_ftn,1.49,149.0,522,2021-01-08 14:49:46
1478,11,1,135,m_ext_grv,0.6,60.0,522,2021-01-08 14:49:46
1479,6,1,587,l_fr,4.99,499.0,523,2021-01-08 16:57:13
1480,5,1,773,m_fr,3.99,399.0,524,2021-01-08 15:34:44
1481,8,1,773,m_ftn,1.49,149.0,524,2021-01-08 15:34:44
1482,14,1,773,m_ext_smk,2.99,299.0,524,2021-01-08 15:34:44
1483,1,1,968,sm_ptn,3.99,399.0,525,2021-01-08 23:31:20
1484,7,1,968,s_ftn,0.99,99.0,525,2021-01-08 23:31:20
1485,10,1,968,s_ext_grv,0.3,30.0,525,2021-01-08 23:31:20
1486,5,1,265,m_fr,3.99,399.0,526,2021-01-08 15:40:10
1487,14,1,265,m_ext_smk,2.99,299.0,526,2021-01-08 15:40:10
1488,2,1,704,m_ptn,5.99,599.0,527,2021-01-08 13:58:47
1489,4,1,704,sm_fr,2.99,299.0,527,2021-01-08 13:58:47
1490,7,1,704,s_ftn,0.99,99.0,527,2021-01-08 13:58:47
1491,10,1,704,s_ext_grv,0.3,30.0,527,2021-01-08 13:58:47
1492,11,1,704,m_ext_grv,0.6,60.0,527,2021-01-08 13:58:47
1493,6,1,682,l_fr,4.99,499.0,528,2021-01-08 14:05:47
1494,7,1,682,s_ftn,0.99,99.0,528,2021-01-08 14:05:47
1495,15,1,682,l_ext_smk,3.99,399.0,528,2021-01-08 14:05:47
1496,2,1,650,m_ptn,5.99,599.0,529,2021-01-08 08:29:43
1497,9,1,650,l_ftn,2.29,229.0,529,2021-01-08 08:29:43
1498,14,1,650,m_ext_smk,2.99,299.0,529,2021-01-08 08:29:43
1499,5,1,447,m_fr,3.99,399.0,530,2021-01-08 14:44:54
1500,6,1,447,l_fr,4.99,499.0,530,2021-01-08 14:44:54
1501,7,1,447,s_ftn,0.99,99.0,530,2021-01-08 14:44:54
1502,14,1,447,m_ext_smk,2.99,299.0,530,2021-01-08 14:44:54
1503,15,1,447,l_ext_smk,3.99,399.0,530,2021-01-08 14:44:54
1504,6,1,343,l_fr,4.99,499.0,531,2021-01-08 10:00:27
1505,7,1,343,s_ftn,0.99,99.0,531,2021-01-08 10:00:27
1506,15,1,343,l_ext_smk,3.99,399.0,531,2021-01-08 10:00:27
1507,5,1,183,m_fr,3.99,399.0,532,2021-01-08 09:03:12
1508,11,1,183,m_ext_grv,0.6,60.0,532,2021-01-08 09:03:12
1509,1,1,676,sm_ptn,3.99,399.0,533,2021-01-08 07:50:17
1510,9,1,676,l_ftn,2.29,229.0,533,2021-01-08 07:50:17
1511,10,1,676,s_ext_grv,0.3,30.0,533,2021-01-08 07:50:17
1512,5,1,284,m_fr,3.99,399.0,534,2021-01-08 10:53:28
1513,14,1,284,m_ext_smk,2.99,299.0,534,2021-01-08 10:53:28
1514,1,1,66,sm_ptn,3.99,399.0,535,2021-01-08 16:54:34
1515,4,1,184,sm_fr,2.99,299.0,536,2021-01-08 19:34:26
1516,10,1,184,s_ext_grv,0.3,30.0,536,2021-01-08 19:34:26
1517,2,1,983,m_ptn,5.99,599.0,537,2021-01-08 17:23:47
1518,8,1,983,m_ftn,1.49,149.0,537,2021-01-08 17:23:47
1519,11,1,983,m_ext_grv,0.6,60.0,537,2021-01-08 17:23:47
1520,3,1,814,l_ptn,6.99,699.0,538,2021-01-09 01:30:13
1521,6,1,814,l_fr,4.99,499.0,538,2021-01-09 01:30:13
1522,7,1,814,s_ftn,0.99,99.0,538,2021-01-09 01:30:13
1523,8,1,814,m_ftn,1.49,149.0,538,2021-01-09 01:30:13
1524,12,1,814,l_ext_grv,0.99,99.0,538,2021-01-09 01:30:13
1525,15,1,814,l_ext_smk,3.99,399.0,538,2021-01-09 01:30:13
1526,5,1,194,m_fr,3.99,399.0,539,2021-01-08 18:00:01
1527,9,1,194,l_ftn,2.29,229.0,539,2021-01-08 18:00:01
1528,11,1,194,m_ext_grv,0.6,60.0,539,2021-01-08 18:00:01
1529,4,1,34,sm_fr,2.99,299.0,540,2021-01-08 16:04:14
1530,8,1,34,m_ftn,1.49,149.0,540,2021-01-08 16:04:14
1531,10,1,34,s_ext_grv,0.3,30.0,540,2021-01-08 16:04:14
1532,6,1,764,l_fr,4.99,499.0,541,2021-01-08 16:31:44
1533,12,1,764,l_ext_grv,0.99,99.0,541,2021-01-08 16:31:44
1534,5,1,803,m_fr,3.99,399.0,542,2021-01-08 10:20:06
1535,11,1,803,m_ext_grv,0.6,60.0,542,2021-01-08 10:20:06
1536,2,1,199,m_ptn,5.99,599.0,543,2021-01-08 16:02:21
1537,8,1,199,m_ftn,1.49,149.0,543,2021-01-08 16:02:21
1538,11,1,199,m_ext_grv,0.6,60.0,543,2021-01-08 16:02:21
1539,2,1,614,m_ptn,5.99,599.0,544,2021-01-08 10:03:08
1540,14,1,614,m_ext_smk,2.99,299.0,544,2021-01-08 10:03:08
1541,4,1,971,sm_fr,2.99,299.0,545,2021-01-08 09:50:56
1542,7,1,971,s_ftn,0.99,99.0,545,2021-01-08 09:50:56
1543,13,1,971,s_ext_smk,1.99,199.0,545,2021-01-08 09:50:56
1544,5,1,36,m_fr,3.99,399.0,546,2021-01-08 09:18:48
1545,9,1,36,l_ftn,2.29,229.0,546,2021-01-08 09:18:48
1546,11,1,36,m_ext_grv,0.6,60.0,546,2021-01-08 09:18:48
1547,3,1,403,l_ptn,6.99,699.0,547,2021-01-08 12:03:32
1548,7,1,403,s_ftn,0.99,99.0,547,2021-01-08 12:03:32
1549,15,1,403,l_ext_smk,3.99,399.0,547,2021-01-08 12:03:32
1550,1,1,157,sm_ptn,3.99,399.0,548,2021-01-08 17:23:39
1551,2,1,157,m_ptn,5.99,599.0,548,2021-01-08 17:23:39
1552,7,2,157,s_ftn,0.99,198.0,548,2021-01-08 17:23:39
1553,10,1,157,s_ext_grv,0.3,30.0,548,2021-01-08 17:23:39
1554,4,1,926,sm_fr,2.99,299.0,549,2021-01-08 19:42:17
1555,7,1,926,s_ftn,0.99,99.0,549,2021-01-08 19:42:17
1556,10,1,926,s_ext_grv,0.3,30.0,549,2021-01-08 19:42:17
1557,6,1,800,l_fr,4.99,499.0,550,2021-01-08 19:36:25
1558,8,1,800,m_ftn,1.49,149.0,550,2021-01-08 19:36:25
1559,15,1,800,l_ext_smk,3.99,399.0,550,2021-01-08 19:36:25
1560,2,1,771,m_ptn,5.99,599.0,551,2021-01-09 01:42:47
1561,7,1,771,s_ftn,0.99,99.0,551,2021-01-09 01:42:47
1562,14,1,771,m_ext_smk,2.99,299.0,551,2021-01-09 01:42:47
1563,4,1,281,sm_fr,2.99,299.0,552,2021-01-08 20:15:08
1564,6,1,281,l_fr,4.99,499.0,552,2021-01-08 20:15:08
1565,7,1,281,s_ftn,0.99,99.0,552,2021-01-08 20:15:08
1566,12,1,281,l_ext_grv,0.99,99.0,552,2021-01-08 20:15:08
1567,2,1,846,m_ptn,5.99,599.0,553,2021-01-08 17:31:01
1568,8,1,846,m_ftn,1.49,149.0,553,2021-01-08 17:31:01
1569,14,1,846,m_ext_smk,2.99,299.0,553,2021-01-08 17:31:01
1570,6,1,150,l_fr,4.99,499.0,554,2021-01-08 17:32:24
1571,12,1,150,l_ext_grv,0.99,99.0,554,2021-01-08 17:32:24
1572,1,1,750,sm_ptn,3.99,399.0,555,2021-01-08 11:13:11
1573,9,1,750,l_ftn,2.29,229.0,555,2021-01-08 11:13:11
1574,10,1,750,s_ext_grv,0.3,30.0,555,2021-01-08 11:13:11
1575,2,1,375,m_ptn,5.99,599.0,556,2021-01-08 16:31:39
1576,9,1,375,l_ftn,2.29,229.0,556,2021-01-08 16:31:39
1577,14,1,375,m_ext_smk,2.99,299.0,556,2021-01-08 16:31:39
1578,4,1,885,sm_fr,2.99,299.0,557,2021-01-08 10:12:44
1579,7,1,885,s_ftn,0.99,99.0,557,2021-01-08 10:12:44
1580,10,1,885,s_ext_grv,0.3,30.0,557,2021-01-08 10:12:44
1581,5,1,656,m_fr,3.99,399.0,558,2021-01-08 12:35:42
1582,9,1,656,l_ftn,2.29,229.0,558,2021-01-08 12:35:42
1583,2,1,845,m_ptn,5.99,599.0,559,2021-01-08 10:08:52
1584,3,1,845,l_ptn,6.99,699.0,559,2021-01-08 10:08:52
1585,7,1,845,s_ftn,0.99,99.0,559,2021-01-08 10:08:52
1586,9,1,845,l_ftn,2.29,229.0,559,2021-01-08 10:08:52
1587,12,1,845,l_ext_grv,0.99,99.0,559,2021-01-08 10:08:52
1588,2,1,910,m_ptn,5.99,599.0,560,2021-01-08 12:27:13
1589,3,1,910,l_ptn,6.99,699.0,560,2021-01-08 12:27:13
1590,7,1,910,s_ftn,0.99,99.0,560,2021-01-08 12:27:13
1591,12,1,910,l_ext_grv,0.99,99.0,560,2021-01-08 12:27:13
1592,14,1,910,m_ext_smk,2.99,299.0,560,2021-01-08 12:27:13
1593,4,1,934,sm_fr,2.99,299.0,561,2021-01-08 18:35:22
1594,6,1,934,l_fr,4.99,499.0,561,2021-01-08 18:35:22
1595,9,1,934,l_ftn,2.29,229.0,561,2021-01-08 18:35:22
1596,15,1,934,l_ext_smk,3.99,399.0,561,2021-01-08 18:35:22
1597,6,1,2,l_fr,4.99,499.0,562,2021-01-08 22:14:28
1598,9,1,2,l_ftn,2.29,229.0,562,2021-01-08 22:14:28
1599,15,1,2,l_ext_smk,3.99,399.0,562,2021-01-08 22:14:28
1600,5,1,106,m_fr,3.99,399.0,563,2021-01-08 19:54:26
1601,14,1,106,m_ext_smk,2.99,299.0,563,2021-01-08 19:54:26
1602,4,1,98,sm_fr,2.99,299.0,564,2021-01-09 04:18:31
1603,10,1,98,s_ext_grv,0.3,30.0,564,2021-01-09 04:18:31
1604,2,1,970,m_ptn,5.99,599.0,565,2021-01-08 20:28:08
1605,11,1,970,m_ext_grv,0.6,60.0,565,2021-01-08 20:28:08
1606,2,1,318,m_ptn,5.99,599.0,566,2021-01-08 19:47:41
1607,7,1,318,s_ftn,0.99,99.0,566,2021-01-08 19:47:41
1608,14,1,318,m_ext_smk,2.99,299.0,566,2021-01-08 19:47:41
1609,3,1,917,l_ptn,6.99,699.0,567,2021-01-08 17:43:23
1610,6,1,917,l_fr,4.99,499.0,567,2021-01-08 17:43:23
1611,7,1,917,s_ftn,0.99,99.0,567,2021-01-08 17:43:23
1612,12,1,917,l_ext_grv,0.99,99.0,567,2021-01-08 17:43:23
1613,2,1,55,m_ptn,5.99,599.0,568,2021-01-08 11:20:42
1614,7,1,55,s_ftn,0.99,99.0,568,2021-01-08 11:20:42
1615,14,1,55,m_ext_smk,2.99,299.0,568,2021-01-08 11:20:42
1616,2,1,354,m_ptn,5.99,599.0,569,2021-01-08 18:17:30
1617,5,1,354,m_fr,3.99,399.0,569,2021-01-08 18:17:30
1618,7,1,354,s_ftn,0.99,99.0,569,2021-01-08 18:17:30
1619,11,1,354,m_ext_grv,0.6,60.0,569,2021-01-08 18:17:30
1620,14,1,354,m_ext_smk,2.99,299.0,569,2021-01-08 18:17:30
1621,6,1,621,l_fr,4.99,499.0,570,2021-01-08 12:55:16
1622,9,1,621,l_ftn,2.29,229.0,570,2021-01-08 12:55:16
1623,12,1,621,l_ext_grv,0.99,99.0,570,2021-01-08 12:55:16
1624,1,1,882,sm_ptn,3.99,399.0,571,2021-01-08 14:52:58
1625,3,1,882,l_ptn,6.99,699.0,571,2021-01-08 14:52:58
1626,7,1,882,s_ftn,0.99,99.0,571,2021-01-08 14:52:58
1627,9,1,882,l_ftn,2.29,229.0,571,2021-01-08 14:52:58
1628,13,1,882,s_ext_smk,1.99,199.0,571,2021-01-08 14:52:58
1629,15,1,882,l_ext_smk,3.99,399.0,571,2021-01-08 14:52:58
1630,6,1,763,l_fr,4.99,499.0,572,2021-01-08 12:49:08
1631,8,1,763,m_ftn,1.49,149.0,572,2021-01-08 12:49:08
1632,12,1,763,l_ext_grv,0.99,99.0,572,2021-01-08 12:49:08
1633,4,1,577,sm_fr,2.99,299.0,573,2021-01-08 12:39:21
1634,7,1,577,s_ftn,0.99,99.0,573,2021-01-08 12:39:21
1635,13,1,577,s_ext_smk,1.99,199.0,573,2021-01-08 12:39:21
1636,4,1,819,sm_fr,2.99,299.0,574,2021-01-08 19:45:46
1637,7,1,819,s_ftn,0.99,99.0,574,2021-01-08 19:45:46
1638,13,1,819,s_ext_smk,1.99,199.0,574,2021-01-08 19:45:46
1639,5,2,702,m_fr,3.99,798.0,575,2021-01-08 22:55:15
1640,7,1,702,s_ftn,0.99,99.0,575,2021-01-08 22:55:15
1641,11,2,702,m_ext_grv,0.6,120.0,575,2021-01-08 22:55:15
1642,4,1,55,sm_fr,2.99,299.0,576,2021-01-08 21:12:18
1643,7,1,55,s_ftn,0.99,99.0,576,2021-01-08 21:12:18
1644,13,1,55,s_ext_smk,1.99,199.0,576,2021-01-08 21:12:18
1645,5,1,146,m_fr,3.99,399.0,577,2021-01-09 06:18:14
1646,9,1,146,l_ftn,2.29,229.0,577,2021-01-09 06:18:14
1647,11,1,146,m_ext_grv,0.6,60.0,577,2021-01-09 06:18:14
1648,2,1,762,m_ptn,5.99,599.0,578,2021-01-08 21:55:19
1649,6,1,762,l_fr,4.99,499.0,578,2021-01-08 21:55:19
1650,8,1,762,m_ftn,1.49,149.0,578,2021-01-08 21:55:19
1651,11,1,762,m_ext_grv,0.6,60.0,578,2021-01-08 21:55:19
1652,15,1,762,l_ext_smk,3.99,399.0,578,2021-01-08 21:55:19
1653,3,1,702,l_ptn,6.99,699.0,579,2021-01-08 19:56:42
1654,8,1,702,m_ftn,1.49,149.0,579,2021-01-08 19:56:42
1655,15,1,702,l_ext_smk,3.99,399.0,579,2021-01-08 19:56:42
1656,4,1,164,sm_fr,2.99,299.0,580,2021-01-08 19:23:16
1657,13,1,164,s_ext_smk,1.99,199.0,580,2021-01-08 19:23:16
1658,1,1,448,sm_ptn,3.99,399.0,581,2021-01-08 12:09:18
1659,8,1,448,m_ftn,1.49,149.0,581,2021-01-08 12:09:18
1660,10,1,448,s_ext_grv,0.3,30.0,581,2021-01-08 12:09:18
1661,5,1,733,m_fr,3.99,399.0,582,2021-01-08 20:54:01
1662,7,1,733,s_ftn,0.99,99.0,582,2021-01-08 20:54:01
1663,14,1,733,m_ext_smk,2.99,299.0,582,2021-01-08 20:54:01
1664,1,1,973,sm_ptn,3.99,399.0,583,2021-01-08 13:03:01
1665,13,1,973,s_ext_smk,1.99,199.0,583,2021-01-08 13:03:01
1666,6,1,174,l_fr,4.99,499.0,584,2021-01-08 15:46:46
1667,8,1,174,m_ftn,1.49,149.0,584,2021-01-08 15:46:46
1668,15,1,174,l_ext_smk,3.99,399.0,584,2021-01-08 15:46:46
1669,5,1,80,m_fr,3.99,399.0,585,2021-01-08 14:07:51
1670,7,1,80,s_ftn,0.99,99.0,585,2021-01-08 14:07:51
1671,14,1,80,m_ext_smk,2.99,299.0,585,2021-01-08 14:07:51
1672,2,1,345,m_ptn,5.99,599.0,586,2021-01-08 15:07:55
1673,8,1,345,m_ftn,1.49,149.0,586,2021-01-08 15:07:55
1674,14,1,345,m_ext_smk,2.99,299.0,586,2021-01-08 15:07:55
1675,4,1,480,sm_fr,2.99,299.0,587,2021-01-08 20:15:28
1676,8,1,480,m_ftn,1.49,149.0,587,2021-01-08 20:15:28
1677,10,1,480,s_ext_grv,0.3,30.0,587,2021-01-08 20:15:28
1678,1,1,819,sm_ptn,3.99,399.0,588,2021-01-08 23:04:04
1679,4,1,819,sm_fr,2.99,299.0,588,2021-01-08 23:04:04
1680,9,1,819,l_ftn,2.29,229.0,588,2021-01-08 23:04:04
1681,10,1,819,s_ext_grv,0.3,30.0,588,2021-01-08 23:04:04
1682,1,1,499,sm_ptn,3.99,399.0,589,2021-01-08 22:04:54
1683,7,1,499,s_ftn,0.99,99.0,589,2021-01-08 22:04:54
