,id,form_id,calculated_score,hidden_,landing_id,landed_at,metadata_browser,metadata_network_id,metadata_platform,metadata_referer,metadata_user_agent,submitted_at,token_id
124,8bbc75eedf3f4a07ab36cb67026edf58,cKx37zuM,119,,f22a6ea7eb92cc400d2e92a6ca087b00,2021-01-01 01:45:57,,,,,,2021-01-01 01:50:03,f92c7c4a72406f1398e9a0096ed9fbe0
125,228151bc0accb9ea15aa5a5e5a41de5a,xJy9dMdk,798,,94016eda68dd19ed2652a5227cd2a21e,2021-01-01 02:28:36,,,,,,2021-01-01 02:29:02,8ea0adc77b802d2fb77c13915152f7e3
126,61ab3e3c24c0e31b9435d505fc828615,OOmKB6Y5,-773,,746532049d07c21bec6b4ddafc3940c3,2021-01-01 01:36:16,,,,,,2021-01-01 01:40:42,0eb726b964402ac7a00890d2d3240cd5
127,a2630fa7dde681f3393e961c69d0c18e,z6YmwlfL,-830,,692b20cd40bf43aa6e7c91783cc1be5f,2021-01-01 01:34:29,,,,,,2021-01-01 01:36:59,0a1788de272358ebb7191d5b10dd2756
128,b2f5fcf336dcc36c54a0997b16acef3f,t3S1Aj2b,-917,,388457cd3a7869c9099aeb6a7ba1c5b3,2021-01-01 01:40:49,,,,,,2021-01-01 01:44:21,d627f960ab152453fb283131c1f77ccc
129,fa2cc0587074b1e1d243bd5b0cf393dc,czMWBewW,147,,f14660150f3ff6e04dcbd8b267f27977,2021-01-01 02:20:37,,,,,,2021-01-01 02:21:40,cb5cd4cdc843dcfc4209b4fffbe11c33
130,daf3110951c074fcd1e1e159b26e6da2,j73CTENC,833,,fe0495a9d5b33ee7849f1fa416f2ca41,2021-01-01 01:13:37,,,,,,2021-01-01 01:14:00,b304c0d08a6ab69c46b2a815e43b3a0d
131,5847d3b149e4730921723070f409026f,1u3dQSLd,-576,,bd27f477e66ff2a96a5b0644ef5b1d80,2021-01-01 01:12:32,,,,,,2021-01-01 01:12:59,77e39bc50a5b1dc951a6220f4742b81d
132,5c19129660e07ed66166d83ec68e0b11,XlvGQEjc,-236,,756c4641df8bfd7eb4e4ce217cce7fd9,2021-01-01 02:30:27,,,,,,2021-01-01 02:30:29,31e5affac2f6109d3bd6b0a09cc9f953
133,dbece667dde59d0c541e3adea6c4a2bb,z6YmwlfL,824,,52877c3880d16ab8f6b77f5e189bbf8e,2021-01-01 02:40:57,,,,,,2021-01-01 02:43:28,57eda65c698a5dc0d98d101c9ac0d48a
134,e729906692af58f67c4e5a8321567a3e,GOWEgK5z,-69,,5e8e6ac62ccc37123e60f1c2334b2042,2021-01-01 00:06:53,,,,,,2021-01-01 00:08:18,6cfcea913365fff4eca123cfdfc70c05
135,f708422f0896994b79fff530a7f0e338,1u3dQSLd,-326,,1778593979e265d524f3f096c2b780ee,2021-01-01 00:01:28,,,,,,2021-01-01 00:03:12,80bc9119f582721756c0a6b76220b1f2
136,d5c1b1ef2019d8c99e7d3ba89421cb98,czMWBewW,840,,3bdfa9665504114d3afc5c6fac79cdc3,2021-01-01 01:18:50,,,,,,2021-01-01 01:19:35,2092899b1e2ea7b6f4f2a82fddf98127
137,0ccf3a64142082850e610389c0c1ce0a,sDSsGFG6,924,,178f677f11997d52261852162389bad1,2021-01-01 00:48:58,,,,,,2021-01-01 00:52:32,d255138d9e9bfdf65d5d423be4b29401
138,813203d8e582df710e3a412880c7e865,vUq5YSDB,-944,,0f7cc39e5974700aef7325f2dbd2a883,2021-01-01 02:27:25,,,,,,2021-01-01 02:28:00,550d53d7a2c7cec6ea2cd0cb1aa9a282
139,3d8a19c37df6dbe46829c3899feff1c8,yLDDvlcz,-190,,359568240a94b31cfb4dd4b6a55b72c1,2021-01-01 02:42:25,,,,,,2021-01-01 02:43:12,bb8c7cb4813624fe46eae3df250efd7d
140,aeabd33d2449d059e015cd8cf35a940a,vUq5YSDB,-880,,f47af20ec681f81ba7e5c0fe24a101ae,2021-01-01 00:56:15,,,,,,2021-01-01 00:58:21,0468524de7983d5037cf3e6cab1d6ad3
141,76f1939734a74781605be0490ff47166,fcM6JX9g,164,,e58af1b3d233fd96705d97e90734691e,2021-01-01 02:07:48,,,,,,2021-01-01 02:08:19,3bf5fd377624c0d5d7d53120d60ec6b5
142,a6d33d72e6e43b768027883e404ef4d8,xHQThEtD,-451,,e2bb65a94b72e7be32dabca81c21f4aa,2021-01-01 00:12:38,,,,,,2021-01-01 00:14:20,b4215e2201b20d4379889a99f1edf78b
143,38214d6801954841162af37fa90b8745,M2U1tbLu,-951,,367f1f69f997cfe87d95a061adb66799,2021-01-01 01:33:02,,,,,,2021-01-01 01:35:19,cf4d1d0c2a1221aefee06746682ea80f
144,f83acd62734676d94c34d2a9ba461b0d,5pyNILMA,-716,,91941445df64de1be4adfc5e2e985cb2,2021-01-01 01:44:09,,,,,,2021-01-01 01:45:00,68e2089726e42c804d569abf3f21dce1
145,f2103010c25bc3748d78aa307d690a74,xHQThEtD,-537,,562b0c7444d841dd234f3e22d91d43b9,2021-01-01 01:31:09,,,,,,2021-01-01 01:35:06,9cd034faddb817768b2a8f55e7d9402b
146,fd57c868aba0a1916b799171e7399fa5,UdwuOEYk,468,,cf6da9d20249a0b414ea6af7d049f8f3,2021-01-01 01:53:36,,,,,,2021-01-01 01:58:07,56493336977ad8463882d52b5f2379ad
147,f3ef67965eb0fcc70af0586b84c75676,xJy9dMdk,-445,,804f83f8d372eb551350b0d014fd14d4,2021-01-01 02:04:25,,,,,,2021-01-01 02:06:43,eb624fda79a9157593d33e926b4422af
148,344c0d94f6214a2120117cfa49e47a56,UdwuOEYk,203,,f1abec4df64627b11c1bba7c5cb2e7c8,2021-01-01 02:21:28,,,,,,2021-01-01 02:21:29,6d7088ad98422d765e23ae2ebbcc18ac
149,d1e5dbc88631769a573fb96999576c71,xHQThEtD,-465,,cdd89b02d0c4fb22b02413bd787fd42b,2021-01-01 02:03:36,,,,,,2021-01-01 02:08:08,ad451df08dd73a0a701675aa7fe9dac2
150,3584ae5f6c6001cbca33093fb0ce09e7,UdwuOEYk,309,,70dab8a657800da09b316250e0e7aa00,2021-01-01 00:14:16,,,,,,2021-01-01 00:15:06,036b8b6341cc1b501a7e54f94cd06ef0
151,2dce8c2ab229faf491b7e9d914e0fdb3,ODF8TTxQ,-482,,abd97c857fa9c7023447c5a4a4773d84,2021-01-01 00:12:44,,,,,,2021-01-01 00:14:15,51a1d38e45b6b6ac732c1c202906b648
152,c1157bcb5f67084bcad7c8a4c71da143,0skQEjxM,-973,,bfac483b6afdbd4c73a2a7d8b58fb576,2021-01-01 02:16:12,,,,,,2021-01-01 02:17:42,eaedc6c080f4f90f337334096c3681cc
153,346be957b5b97d0d81f1816999436b1b,1dRXXlhS,623,,248b2bfd8066cd621d055577c6159fa8,2021-01-01 01:45:09,,,,,,2021-01-01 01:46:06,95d5ec7c1aa0e9f3b7cd3dfe12200d45
154,9ec4d40fea1b42ba8446e93d932ec4d0,xHQThEtD,-112,,62fb9256b182b877292af6fc37c2e866,2021-01-01 02:29:14,,,,,,2021-01-01 02:30:52,6cadebd5cbca5f96b45feb23ead5e849
155,c0206158347c023f71a05c3fe40575a0,SIUxZUz6,-612,,7d058882093c70a459295e5da2781387,2021-01-01 00:46:25,,,,,,2021-01-01 00:47:52,c609b8635fcbd551151629a88a06fb64
156,e781cb670a9016a2351016c30df90231,1dRXXlhS,891,,ffc65e975295b753273b93762f9301bb,2021-01-01 02:24:26,,,,,,2021-01-01 02:28:30,1ad0ce1581ee4b51b7e248aba53657af
157,09198fe6bd6a1ecdbe2a2e503a90d5f1,UCMlw0B0,341,,99ee85cb0add7451d8f25bea10bae635,2021-01-01 00:03:25,,,,,,2021-01-01 00:07:05,f8568675901b58f11a56cb414ba9e42b
158,085d9a1ffd3736811514298a2e3523f2,qzCOvwUr,-602,,568be9e5219934bc7fe83da35aa58f55,2021-01-01 00:22:12,,,,,,2021-01-01 00:26:22,59647247eb2c3c1c4cf1ff839f875a80
159,880a862186b3946bd9169c1549ee02be,vPH6HjVp,-80,,61fc4cc7d48afa18fe7a661c63682421,2021-01-01 00:56:03,,,,,,2021-01-01 01:00:05,3c0d2b623bed3b706699ee029d7e317f
160,7f4e698229a1a2e491af01edf095c72f,bnis90mp,-18,,2ecd11ed39fa81dddffcc31f0ec5bc95,2021-01-01 01:51:28,,,,,,2021-01-01 01:55:13,45d0dabb65b60f8222e20a73cedecd52
161,240b6071c9f7e7f3d084aafdd9007ca7,NA3y3ZPm,-989,,4a4d8eb3f0ddf8e97b3f08e99e0c6a5e,2021-01-01 00:16:27,,,,,,2021-01-01 00:20:05,35a210ea306303bc85898c22f76e7462
162,3b15a7bf7c3f92bd93bd89e6f69010eb,OkXkhMY3,250,,679ae3e8c86d8d2ecac8f0a5eb33663f,2021-01-01 02:12:22,,,,,,2021-01-01 02:12:55,e2de94e362510a3f802ced674992dafc
163,2ac815cdf3ecd67ceb6d315d8e0836db,NA3y3ZPm,-187,,b375c559f8dfe84698df313d1524b651,2021-01-01 00:57:16,,,,,,2021-01-01 00:59:49,7aceb58fd2824a40549a6ba3eea781a5
164,2da29c69b0f1c2997a2351c525385160,MlpktgJY,-142,,f7db1ec3d9d69b89be6aa47217aeae4b,2021-01-01 00:35:55,,,,,,2021-01-01 00:36:40,09cc0b95e72b27985cebc163415afbaf
165,a23d83ca4a3f09165909d6d22ea0da69,3JHbezZc,327,,f0947126119a6c68139cd47ccb200fe3,2021-01-01 00:43:31,,,,,,2021-01-01 00:47:21,e502d9061c84727ec302584872911374
166,5c03d6f9e76a7507589d4258b0c38c24,AmKKC6Z3,6,,6fc39ba1983895a34ed3e7c1683e827e,2021-01-01 00:39:04,,,,,,2021-01-01 00:41:51,310c5438316cbe768f8c044ae560a889
167,e79d772361dfb329695c7cfc9454c942,FLykESrn,-470,,14e6df5ca915e28ec43291adb9b91bd1,2021-01-01 02:18:19,,,,,,2021-01-01 02:19:16,1a7b8ebe8fb6134fc92e2bbdcd317706
168,d77f490c5622dd612c0d0c442cc728ed,Qk9RySog,-548,,a365c9e94e361b688e0dd8117b7db414,2021-01-01 01:00:07,,,,,,2021-01-01 01:03:34,26d2f38c1796dae67fdc2a6d5d9d97d0
169,e52a26579aaca5ce3c1f3df864bda790,sDSsGFG6,915,,537bceac955b3427228ecbea818a781b,2021-01-01 02:24:58,,,,,,2021-01-01 02:26:22,cb1aacd1c5ee3d68c91b856be35852cf
170,c10bb570bc540348fff67b311eb42968,AmKKC6Z3,742,,dece84ea418fce98b9ecd68501e23955,2021-01-01 02:12:10,,,,,,2021-01-01 02:14:35,934104c0f936677c3ccf4e5815e7dd4c
171,40a6b372e2f292cc2b69feb579d13edf,BCQVJnrM,-518,,d14271f26604e61fce10f2b76f5a8216,2021-01-01 02:46:08,,,,,,2021-01-01 02:50:32,424e1d7e9ebbd6404bb2f15e5dd5e40f
172,c57016c10a41cf9cb781720ff4227f17,t3S1Aj2b,-376,,d730cf7de5d732e5dc6d903ae33b68f9,2021-01-01 01:00:18,,,,,,2021-01-01 01:03:01,bb18101b3399f7b191d8852928cfe0ea
173,77dd2114976865213b384b9dc3242919,qzCOvwUr,166,,4075126f7bac6e7b703b514c3e113c0d,2021-01-01 00:46:54,,,,,,2021-01-01 00:50:44,c9df4fe91afa3a037a6abf72fcf93d9c
174,77c95df467d22ee243a5d1706172d681,UdwuOEYk,239,,68da7f1097a847425a9c5667981a1940,2021-01-01 01:09:53,,,,,,2021-01-01 01:12:03,1c02688d1c58fce09f9de5180530093b
175,3da64aec646227377b31c0e67ca75659,cKx37zuM,896,,48f482c74cd2fd986c3abdaaf0607a15,2021-01-01 00:35:23,,,,,,2021-01-01 00:38:43,53a3a0782e8521a2101e3b4ca00a2a86
176,541b8400fcd2f68c676afd214ab47bc4,5pyNILMA,983,,9e7383b15bfd92be4a717eec631f9450,2021-01-01 00:36:05,,,,,,2021-01-01 00:39:46,8d94a8568fac058ca2429541c4c667f1
177,fbeb091f255dc98be3f800be477d9f1b,SIUxZUz6,164,,63766e9b9bf3f10a7b93428a1e373bd6,2021-01-01 01:08:33,,,,,,2021-01-01 01:10:24,ee655b6ad270ccd5462747564705bf31
178,1d1bfdbf903a97e94ee1f76ba772478a,2Dl5Ojbz,-316,,627c159f935745c26d5abcadffb7a42c,2021-01-01 00:49:08,,,,,,2021-01-01 00:50:14,ac723aec9a6fc0817422265528fbb475
179,56f243b7ccacac0ee5575ea908f05279,vPH6HjVp,34,,2c5e8af8189762ad3c7174ff8f214195,2021-01-01 00:59:38,,,,,,2021-01-01 01:02:29,48a7a4d70dddaefbcc82919d4579f8f2
180,4a9b0ef1e377c6281e3726ab0d1b9417,czMWBewW,41,,0351f3ec7d27cfac2e45443e35ff582d,2021-01-01 00:03:57,,,,,,2021-01-01 00:08:17,4390a4f5e0043dfe9cc5f6a96394b6dd
181,93ccf89115bf48fab34141d79cbb5180,NA5dJkdS,-308,,f393beb10c53b447b7f932b5f1ca3498,2021-01-01 01:29:10,,,,,,2021-01-01 01:33:52,dc88c82e1b9bd25d8fc04053d09f9947
182,9bad0753f18cd3eac2462a6919f443f5,AmKKC6Z3,512,,766cc6dde68573db4a4c8e911e7463f7,2021-01-01 02:41:05,,,,,,2021-01-01 02:42:51,44d7800f838d0152e16e09648510224b
183,81551791e38719078dc09453fcfcc58b,yLDDvlcz,46,,cfa6bf087187fc54de54529ba4494f1e,2021-01-01 02:14:52,,,,,,2021-01-01 02:17:58,94f278d223e345d2f094acf052cd4ddc
184,06258071fa559274c5a6d6a160f8ee97,uNcRmP5L,506,,3972037e2832f20838a7681d7537cb5c,2021-01-01 01:09:30,,,,,,2021-01-01 01:14:24,4e6f588bc2e5f69c0a873a92a4d0d9ef
185,5cf83b94696517ca84aad1a1e6bf8fcd,xhOYOanB,-73,,bb124ab6a5a9fcc539e7b228b27f5727,2021-01-01 00:42:50,,,,,,2021-01-01 00:46:31,1b8772ccf20c5133a160d49e0979c344
186,4347252d60f78ff538f9517fed1e2a85,uNcRmP5L,-620,,6bcd6975ce0f29f246d5b94fbc4548b2,2021-01-01 00:27:51,,,,,,2021-01-01 00:28:20,19f3f1648c2c39a090a666d04e71f386
187,51496495e7d45646b3ca46eaf90588bf,OkXkhMY3,491,,7ab651ab7e2f821fa0870843b0d20701,2021-01-01 00:52:34,,,,,,2021-01-01 00:53:09,65098689308650c89e045d42805a72e2
188,af45038c9d8892a012295b4d7193aff4,uNcRmP5L,-6,,0b12237dac6b640d096b9f83761cd953,2021-01-01 01:54:28,,,,,,2021-01-01 01:57:31,52f1a7ecbeb57909ac6fab92bc29408c
189,f6c6f3e38ccf36b128c5ee6b30a04f0d,1u3dQSLd,-193,,e78fb80eb9ce12a487720e298a88cbbd,2021-01-01 00:27:41,,,,,,2021-01-01 00:30:15,dc9152cc2efd897881bef2a877fcd112
190,ea37e61f82831bdfb3522877e1b8fe86,Lnswe4mN,-507,,c2f8075421c53656622851620f7b69eb,2021-01-01 01:34:45,,,,,,2021-01-01 01:38:43,eed4ce3467fb27ce3f27441c9c073fb3
191,e0682c824f800761bd2f85ecd2b47854,UCMlw0B0,276,,cb07c57a93e01d10671dd0074f9613ca,2021-01-01 00:17:01,,,,,,2021-01-01 00:17:32,7b1e58040a03d8048242170c3a08739f
192,4ea941f370804ae4760e817ef223c27b,yLDDvlcz,-34,,bc05173248c1760878df9ffcd785a9de,2021-01-01 01:30:30,,,,,,2021-01-01 01:32:32,6c7f88ab9bd2f2106a297e7ae1568137
193,ad2e6375393d6385cf7857af9476b0b8,sDSsGFG6,-776,,359de704953d38a7b5c8e556ad0deeb9,2021-01-01 01:14:38,,,,,,2021-01-01 01:18:38,ed240651c4a4f999d83e008b02436f98
194,cb89a8895eeac9836518889b33ca9ae8,0v9JGDym,212,,36d978a4e56f8247ba309180d56755ae,2021-01-01 01:16:02,,,,,,2021-01-01 01:17:11,bd7e81bda85c83c1b6d8c87728f90bfc
195,f7377d88bd03a1c8ecff362e635cb32a,xHQThEtD,245,,7a8a6b0e8688a39daffaf3d933609562,2021-01-01 02:13:22,,,,,,2021-01-01 02:14:53,29a727c1917542d5484cd1a8f2845b3e
196,55bba9ea414e150581e975c152defca0,pgBUOtUs,593,,9773fc065220c5df573d3869b140baad,2021-01-01 01:26:28,,,,,,2021-01-01 01:30:20,af5c5928670703af7b2a0fe7b8afed5d
197,ee22fb79c6f15df201afc74c625d6d4f,OOmKB6Y5,413,,7ed1a649973c5d6d451590f75758c3f3,2021-01-01 01:14:07,,,,,,2021-01-01 01:14:11,77186350c50274f75e73ad3b59d15b80
198,1d99a0914a95c0805e1bc00df14ff25b,K1OEbZh9,-171,,196639453178fe1ca8c6adb2ad540a0a,2021-01-01 02:35:20,,,,,,2021-01-01 02:35:27,1b656ad2d15ac47b71b6620743dbd919
199,b1b63bf1209aa4eb4ed1f79aa3c70fda,2Dl5Ojbz,671,,155acb80494bf7fa1c202835cd081a65,2021-01-01 01:39:53,,,,,,2021-01-01 01:43:45,0fa474e118e23e4f800d231cc0ff06a3
200,bfc3b02d9ce06a56f419dc7254f9f158,GOWEgK5z,-693,,33be7edae5060f3eb8473d39185b67bb,2021-01-01 00:16:36,,,,,,2021-01-01 00:18:21,9d7b3f62826d131bb7481a39e2c25d63
201,17b4e281cead7934eb0e52a0fc473877,5pyNILMA,773,,b31785019f822fa93162423ffc19fdb8,2021-01-01 01:36:07,,,,,,2021-01-01 01:40:57,97d66ceac8722f8cb8b7eaa1852deab5
202,ac2eac12c474a4b64e8d32fd7202a680,iD3BXG7C,52,,5e2f3fa6d8165f63f459dfe4365df97f,2021-01-01 00:44:13,,,,,,2021-01-01 00:48:17,623fbf3cedc2d1458e852046ee2d4736
203,d8026d8f392592ac26267e1a8b245fa5,1u3dQSLd,-910,,9194b0db1e62a1a8f659cf54c306824d,2021-01-01 01:34:03,,,,,,2021-01-01 01:35:38,912122c8cda467e0de44e492c030f8ad
204,6bc5b28b5ee99a04e8ceeace059ee35e,NA3y3ZPm,143,,786eb327f0fb72051971f477d8feb564,2021-01-01 02:00:18,,,,,,2021-01-01 02:00:48,78e67ecebb9cae1c8f4f39e509f5a294
205,36e99da09d15ef4aca1293a3adabfc87,OOmKB6Y5,-364,,9cc8aa320cead2e24bfcd8d1f6425590,2021-01-01 00:13:09,,,,,,2021-01-01 00:14:30,3ac2450a9292dbc091f484ce260e3c29
206,e3515aff524a7c53a6622c9a609c8ed2,OOmKB6Y5,-638,,1b516e964d9677585c2f6cc2d46e0e37,2021-01-01 00:12:45,,,,,,2021-01-01 00:13:34,adb6a4d3c2b58c804157c1734ca4f3ac
207,21ef45bd08a920343ba8399a8bc4cd8e,5pyNILMA,-423,,49a20ae72b0924ee5af2ed6dbaeecec3,2021-01-01 01:23:50,,,,,,2021-01-01 01:24:41,990c4b390f111307bed92b63252a72e7
208,d1c7767c3228df8348e3832336db2629,mH7ZKWX9,-188,,a68b02b1a0d240ebf3f5d4d0ef7a9877,2021-01-01 01:40:27,,,,,,2021-01-01 01:43:05,6ab56b0a686b3b5053b04ddec405c932
209,4c211c339d377393d379a5993b55bda6,fcM6JX9g,-529,,4dabdaa826533ef46109bdb745b25deb,2021-01-01 00:34:13,,,,,,2021-01-01 00:38:39,6a4ea7bbd1023fcc69b57fdfa70b58c1
210,c7fac33168226ec2e287862fd4129a38,pgBUOtUs,-361,,1ddabbf21878d1ec538dcb8ae7d8f32b,2021-01-01 01:19:32,,,,,,2021-01-01 01:23:39,b36523ac1463392a6e8d4c2d6e60ba38
211,2adc8d79b6bdc26c17eebdb3a3652968,eiqqlfDa,-258,,2152f7ffa40df32aa48e480f69c1d97e,2021-01-01 01:01:58,,,,,,2021-01-01 01:02:51,e4080e835df2f0bc1c78e48050747f9a
212,03e28a01e936133fe2064737ca66582e,AmKKC6Z3,667,,6c3881c90f0a268cf6a18f3fd4d73636,2021-01-01 01:54:09,,,,,,2021-01-01 01:56:46,59eb5489474556975c4f6887c3b2bbfe
213,130b4ec8084818cfc70f99f543ef3ad3,eXBZf0dw,-761,,71df72ae307dee5964f3576aaf950ffc,2021-01-01 00:29:08,,,,,,2021-01-01 00:33:38,eb46ed25672eaac9de4f0bc5fbf3632c
214,cdc245573d4cc317364d4106511d97a7,B4GjTdOd,665,,f39917cd8cd12a3430e388f751c5da67,2021-01-01 01:40:02,,,,,,2021-01-01 01:43:05,b8b8dab7f1fe96598f2384ac62aaf587
215,747ecf21bd4d78cf2bba1356d2e36845,MjCQ5S00,-845,,7dc3f1e4840cf4acfef8ac34d794b794,2021-01-01 01:32:02,,,,,,2021-01-01 01:34:44,49ff329937ff2e32f99726e0373cf448
216,ec088979b2a04b3b1562c6d5cbb5b95a,MlpktgJY,-276,,28ef74ce76a81910d8cc68e6216e4f2c,2021-01-01 00:42:16,,,,,,2021-01-01 00:42:40,1a8f77404f8f7939e28855a1ff9a100d
217,2c708213392f2a1ce67e50f2285bdf1f,AmKKC6Z3,618,,5ffeee33605163c06de131498425030a,2021-01-01 00:56:53,,,,,,2021-01-01 00:58:03,14133cc72c8bfe62b214ada8349936c8
218,7131db43dd4b68498bae200773b0d5cf,UdwuOEYk,-742,,6e71291d51b459b2edd36756a7606c8a,2021-01-01 00:30:20,,,,,,2021-01-01 00:32:31,d8acc214c843b50a863be75514593e01
219,230b7b1430233d855d61842ac326427a,OOmKB6Y5,116,,4c6c9a26b471110b13ec38de4434b5f4,2021-01-01 01:11:14,,,,,,2021-01-01 01:15:23,022cde7d1366add195e02893649e486f
220,79ed913c2fe9eefa473c9f7cc598a584,D3VWS0HU,950,,26eda71890ae28d1530a7f87984a8962,2021-01-01 02:37:28,,,,,,2021-01-01 02:38:50,00bc4c485c845d96dd1b0b751ce9997c
221,e9dc6569dccf94ded86d9446dbff84cb,M2U1tbLu,-181,,6eb43fdf234afa9b35c7dc80006d187e,2021-01-01 01:55:36,,,,,,2021-01-01 01:56:01,eb870abf6a112865c0ab7256cf559b80
222,e30e72258e8afe3889099b2d3a25ce42,yLDDvlcz,-626,,7279c0b67c1a4872d4f425f824b9aa6d,2021-01-01 02:07:23,,,,,,2021-01-01 02:10:40,5ca2e725771da5a8244293ac9c082f01
223,d65b4e4b34685210fccef0088b71e497,UdwuOEYk,954,,673a0215b57d752e59cc9eadca0860c4,2021-01-01 01:53:47,,,,,,2021-01-01 01:54:42,1498159827503ce136bf693c17f3e329
224,5236a21cdda83117eb302b59a57d6b59,ZaKqO7WH,-220,,2bac6240f1532a826ffd56a80b96265e,2021-01-01 01:56:06,,,,,,2021-01-01 01:59:21,8f81b06205fd1f302f7d777db32ef578
225,876237377d23f41dcc875f5257dc723b,sDSsGFG6,834,,9398e01182da31ce5c695bb010765471,2021-01-01 01:59:43,,,,,,2021-01-01 02:03:18,beabdce879ef234efd9f7911b6c6d98c
226,c2a2a43fbe261f9d4204fed7f60bb98d,FLykESrn,868,,f45c4c53bcd0dc0a30bd09bce4b30f2f,2021-01-01 01:08:24,,,,,,2021-01-01 01:13:13,c1d3728be45fc99ea12c4fcca71a448f
227,bdc7ab68dd4dc981f408c957fcff8a61,sB22pTs4,-675,,d57dd697381f2fb6e729d7f2ebea15aa,2021-01-01 02:22:22,,,,,,2021-01-01 02:27:17,22b0ee387431163db80a91313b946a40
228,51835d1aedef9c2ca636a1a7de9d4db2,3JHbezZc,480,,71a61857423e27d0d091bbf1b36d999b,2021-01-01 01:54:46,,,,,,2021-01-01 01:56:12,ff7d2b6511ac5c1c92503768112ff101
229,dca19e60d1d914958b6809512c205898,MlpktgJY,-921,,6622d89e8ca36d6e561625cbaffb7499,2021-01-01 02:23:43,,,,,,2021-01-01 02:28:31,e7fb0a64b64235be2d91f22013665003
230,86ae0ecd46bef64ca6faac88e0e4a29e,3JWbiahb,40,,35391b87e304d04112c3451ea6e5ea35,2021-01-01 01:12:38,,,,,,2021-01-01 01:13:10,187ac7725e6a4dbe8346249c776c2313
231,45999c50e80af9afc94400383009056f,uNcRmP5L,192,,922bdafe57c7c38c1708a33551a4c58a,2021-01-01 02:21:13,,,,,,2021-01-01 02:25:04,3bbf92af921d21daa289b60cbcd6ae0c
232,c0dba8b1a082b5dd90770f7eb5c22fad,2Dl5Ojbz,454,,8d1d03bf8f4cfffea512f5f60b327622,2021-01-01 00:37:32,,,,,,2021-01-01 00:41:17,e88a1bbe48a041e97b472de16d09dc3e
233,143362cc6d701c82d45d72c6831fa3b0,3JHbezZc,-931,,26dadbd590623ddfc438cf31d16e2485,2021-01-01 02:21:34,,,,,,2021-01-01 02:23:52,f9879db850b0d547fa139b1ca2ae9ec3
234,3a292a883f7810fad065df99ef77bb48,3JHbezZc,243,,b9fe6d4bba2b62aa340bbc8c7f30cf7b,2021-01-01 01:54:18,,,,,,2021-01-01 01:59:05,8e805ab1c8212c5b7605e71f09d18cb2
235,28eccba49b324806cdc9040d40fe0b5c,5pyNILMA,340,,917ca0786924b837a07e5867e92692ba,2021-01-01 01:17:10,,,,,,2021-01-01 01:20:15,caf3b285b6cb0ed64fcf66c55f4b00ee
236,e4d18b2e3ac0217b78a268e0c4a84375,D3VWS0HU,950,,9516425cc54bc9518a1cf53d1d0bb5af,2021-01-01 01:20:18,,,,,,2021-01-01 01:22:23,d818e6314c7d42104fcbec628cc5fd19
237,7cb2d0cbdd841ee4eca5f0c8361b207f,j73CTENC,-710,,41d606da5544bec27e27d7661b75e660,2021-01-01 02:07:35,,,,,,2021-01-01 02:12:21,3535f9d0f0ae0f056929b3e87060a01e
238,4422ce4eaeee1bc4199e492a0d945603,AmKKC6Z3,-406,,116467fc5df47852302a5ca70314f797,2021-01-01 01:57:29,,,,,,2021-01-01 02:01:54,072cf530f1fa2ff6dd1660c221db5ede
239,e05b6898c2eb8241cec709e71d3ee88b,UdwuOEYk,-282,,6e04531852c8d9ea371999439bbbbd68,2021-01-01 02:29:44,,,,,,2021-01-01 02:32:45,e2c7b01fae2587a0e2dacef3d2fea9b0
240,2413286a0017df63fe64cb5f3f5fe7b7,MlpktgJY,-131,,d39ab00c31e1c254954d72b3413377d7,2021-01-01 01:47:07,,,,,,2021-01-01 01:50:53,86b3241429f0f3d5473a12d61636bbc5
241,1be3abaaa0c89cb06d0bac92114cff2c,vUq5YSDB,160,,34f8bc812be57661f9ee61042d175104,2021-01-01 00:48:57,,,,,,2021-01-01 00:52:01,3fb3c9d06a81623ce47b33d9358c167d
242,aa4618c01148cba4a8e76c0e7c20d789,iD3BXG7C,-775,,bcd81697be233d69eff2356ef46567fe,2021-01-01 02:19:08,,,,,,2021-01-01 02:23:40,c04256007c0089972056b157442e3f85
243,d854df6dd35a5652feccc7721742c829,wfzCK4wd,-710,,245d831adeb9516420fc7ef8d5644dfb,2021-01-01 02:41:29,,,,,,2021-01-01 02:42:37,187b00f73449125339ba08c8effcbbac
244,b9183b298043ad365140ac75248011e9,wkbU6IGZ,-59,,e07cfcd20ae3668e145db758e2c3521d,2021-01-01 02:44:51,,,,,,2021-01-01 02:47:30,aa90bded80e5d11734d148fc32e06ffe
245,fe557a5aab636a7ded221a32bf2b84eb,mH7ZKWX9,666,,4d92068c37edef2cb832023be27c611f,2021-01-01 00:54:11,,,,,,2021-01-01 00:57:22,bb874e9f5906d90ae7dae23bcaefbb7d
246,3db3efe7d63d382691c1f5cbb623649e,D3VWS0HU,669,,9da745bf2172cb6e48d175ee2c2ff067,2021-01-01 02:37:08,,,,,,2021-01-01 02:40:46,48a900215eb411d9f896fc024a845609
247,b26205a8900d01ee389050172566dac2,D3VWS0HU,39,,3b118b88ad326f0dc5dfbca468e01a24,2021-01-01 00:59:18,,,,,,2021-01-01 01:01:05,4d0f69967aba05afc000ebc75b9ed6ef
